Время[с],Напряжение[В]
1.0574,1.9148
1.0582,1.9186
1.0591,1.9223
1.0598,1.9148
1.0607,1.9186
1.0616,1.9223
1.0623,1.9148
1.0631,1.9186
1.0638,1.9148
1.0647,1.9223
1.0654,1.9186
1.0662,1.9223
1.0670,1.9186
1.0677,1.9148
1.0684,1.9223
1.0692,1.9223
1.0699,1.9223
1.0707,1.9223
1.0715,1.9223
1.0723,1.9223
1.0730,1.9223
1.0738,1.9186
1.0746,1.9186
1.0754,1.9148
1.0763,1.9223
1.0771,1.9186
1.0779,1.9186
1.0787,1.9223
1.0797,1.9148
1.0807,1.9223
1.0818,1.9223
1.0829,1.9186
1.0837,1.9223
1.0845,1.9223
1.0852,1.9148
1.0860,1.9223
1.0868,1.9223
1.0876,1.9186
1.0883,1.9186
1.0891,1.9223
1.0899,1.9186
1.0907,1.9148
1.0915,1.9260
1.0922,1.9148
1.0930,1.9260
1.0938,1.9186
1.0946,1.9223
1.0954,1.9148
1.0962,1.9223
1.0970,1.9186
1.0979,1.9223
1.0987,1.9148
1.0995,1.9186
1.1003,1.9186
1.1011,1.9186
1.1019,1.9223
1.1027,1.9223
1.1035,1.9148
1.1044,1.9223
1.1052,1.9223
1.1060,1.9223
1.1068,1.9223
1.1077,1.9186
1.1085,1.9223
1.1093,1.9223
1.1101,1.9186
1.1109,1.9186
1.1117,1.9223
1.1125,1.9148
1.1133,1.9186
1.1142,1.9223
1.1150,1.9223
1.1157,1.9148
1.1165,1.9186
1.1173,1.9186
1.1181,1.9186
1.1189,1.9223
1.1197,1.9148
1.1205,1.9148
1.1213,1.9186
1.1220,1.9223
1.1229,1.9223
1.1236,1.9186
1.1244,1.9223
1.1252,1.9260
1.1260,1.9148
1.1268,1.9223
1.1276,1.9223
1.1284,1.9223
1.1292,1.9223
1.1301,1.9148
1.1309,1.9148
1.1317,1.9186
1.1325,1.9223
1.1333,1.9186
1.1341,1.9223
1.1349,1.9148
1.1357,1.9223
1.1365,1.9223
1.1373,1.9223
1.1381,1.9148
1.1389,1.9186
1.1396,1.9223
1.1405,1.9186
1.1413,1.9148
1.1421,1.9186
1.1429,1.9186
1.1436,1.9186
1.1445,1.9186
1.1453,1.9186
1.1462,1.9223
1.1470,1.9223
1.1478,1.9223
1.1486,1.9260
1.1494,1.9223
1.1502,1.9186
1.1510,1.9223
1.1518,1.9223
1.1526,1.9186
1.1534,1.9186
1.1542,1.9148
1.1551,1.9148
1.1559,1.9223
1.1566,1.9148
1.1574,1.9223
1.1583,1.9148
1.1591,1.9223
1.1599,1.9148
1.1607,1.9186
1.1616,1.9223
1.1624,1.9223
1.1632,1.9223
1.1640,1.9223
1.1647,1.9186
1.1655,1.9223
1.1663,1.9223
1.1671,1.9148
1.1679,1.9186
1.1687,1.9223
1.1695,1.9223
1.1703,1.9260
1.1711,1.9186
1.1719,1.9186
1.1728,1.9260
1.1736,1.9148
1.1745,1.9148
1.1753,1.9186
1.1762,1.9148
1.1769,1.9148
1.1778,1.9148
1.1787,1.9223
1.1797,1.9148
1.1806,1.9186
1.1815,1.9186
1.1824,1.9186
1.1834,1.9223
1.1844,1.9223
1.1855,1.9260
1.1866,1.9148
1.1874,1.9148
1.1882,1.9186
1.1891,1.9186
1.1898,1.9186
1.1907,1.9148
1.1914,1.9186
1.1922,1.9186
1.1931,1.9223
1.1939,1.9186
1.1947,1.9186
1.1955,1.9148
1.1963,1.9186
1.1971,1.9223
1.1980,1.9186
1.1988,1.9186
1.1996,1.9223
1.2004,1.9148
1.2012,1.9223
1.2020,1.9223
1.2028,1.9223
1.2036,1.9111
1.2044,1.9223
1.2052,1.9223
1.2060,1.9223
1.2069,1.9223
1.2077,1.9223
1.2085,1.9186
1.2093,1.9223
1.2101,1.9148
1.2109,1.9223
1.2117,1.9223
1.2126,1.9223
1.2134,1.9186
1.2142,1.9223
1.2151,1.9223
1.2159,1.9148
1.2167,1.9111
1.2175,1.9186
1.2183,1.9223
1.2191,1.9223
1.2199,1.9223
1.2207,1.9223
1.2215,1.9223
1.2223,1.9223
1.2231,1.9223
1.2239,1.9148
1.2246,1.9111
1.2254,1.9148
1.2262,1.9186
1.2270,1.9223
1.2279,1.9186
1.2286,1.9111
1.2294,1.9223
1.2301,1.9186
1.2308,1.9223
1.2316,1.9223
1.2323,1.9223
1.2330,1.9223
1.2338,1.9186
1.2345,1.9186
1.2353,1.9186
1.2360,1.9223
1.2367,1.9186
1.2375,1.9223
1.2382,1.9148
1.2389,1.9148
1.2396,1.9186
1.2404,1.9148
1.2411,1.9148
1.2418,1.9186
1.2425,1.9223
1.2432,1.9148
1.2439,1.9186
1.2446,1.9223
1.2453,1.9223
1.2461,1.9223
1.2468,1.9223
1.2475,1.9223
1.2482,1.9186
1.2489,1.9186
1.2496,1.9223
1.2503,1.9186
1.2510,1.9186
1.2517,1.9148
1.2524,1.9148
1.2531,1.9223
1.2538,1.9148
1.2545,1.9186
1.2552,1.9223
1.2560,1.9186
1.2567,1.9148
1.2574,1.9186
1.2581,1.9148
1.2588,1.9223
1.2595,1.9223
1.2602,1.9148
1.2609,1.9186
1.2616,1.9223
1.2623,1.9223
1.2631,1.9186
1.2638,1.9186
1.2645,1.9148
1.2652,1.9186
1.2659,1.9148
1.2666,1.9148
1.2673,1.9223
1.2680,1.9223
1.2687,1.9186
1.2694,1.9223
1.2701,1.9186
1.2708,1.9186
1.2715,1.9223
1.2722,1.9223
1.2729,1.9186
1.2737,1.9223
1.2744,1.9223
1.2751,1.9223
1.2758,1.9186
1.2765,1.9186
1.2772,1.9148
1.2779,1.9223
1.2786,1.9223
1.2793,1.9223
1.2800,1.9223
1.2807,1.9186
1.2814,1.9148
1.2822,1.9186
1.2829,1.9148
1.2836,1.9186
1.2843,1.9186
1.2850,1.9223
1.2857,1.9223
1.2864,1.9223
1.2871,1.9111
1.2879,1.9148
1.2886,1.9148
1.2893,1.9148
1.2900,1.9223
1.2907,1.9223
1.2914,1.9223
1.2921,1.9223
1.2929,1.9148
1.2936,1.9186
1.2943,1.9148
1.2950,1.9223
1.2957,1.9223
1.2964,1.9186
1.2971,1.9186
1.2978,1.9186
1.2985,1.9186
1.2992,1.9223
1.2999,1.9186
1.3006,1.9223
1.3013,1.9223
1.3020,1.9223
1.3028,1.9223
1.3035,1.9186
1.3042,1.9223
1.3049,1.9223
1.3056,1.9223
1.3063,1.9186
1.3070,1.9223
1.3077,1.9223
1.3084,1.9186
1.3091,1.9186
1.3098,1.9186
1.3106,1.9186
1.3113,1.9148
1.3120,1.9223
1.3127,1.9186
1.3134,1.9186
1.3141,1.9186
1.3148,1.9223
1.3155,1.9186
1.3162,1.9223
1.3169,1.9186
1.3175,1.9223
1.3182,1.9186
1.3189,1.9186
1.3196,1.9223
1.3203,1.9186
1.3210,1.9223
1.3216,1.9223
1.3223,1.9186
1.3230,1.9148
1.3237,1.9223
1.3244,1.9223
1.3253,1.9223
1.3263,1.9186
1.3272,1.9186
1.3280,1.9223
1.3289,1.9223
1.3298,1.9223
1.3308,1.9223
1.3316,1.9223
1.3323,1.9186
1.3330,1.9223
1.3337,1.9223
1.3344,1.9223
1.3351,1.9186
1.3358,1.9223
1.3365,1.9223
1.3372,1.9186
1.3379,1.9186
1.3386,1.9223
1.3393,1.9148
1.3400,1.9186
1.3407,1.9223
1.3414,1.9186
1.3421,1.9186
1.3429,1.9223
1.3436,1.9148
1.3457,1.9148
1.3465,1.9223
1.3472,1.9223
1.3479,1.9223
1.3487,1.9223
1.3494,1.9111
1.3502,1.9223
1.3509,1.9223
1.3516,1.9148
1.3523,1.9223
1.3530,1.9148
1.3536,1.9223
1.3543,1.9148
1.3551,1.9223
1.3558,1.9186
1.3564,1.9223
1.3571,1.9223
1.3578,1.9186
1.3585,1.9186
1.3592,1.9223
1.3600,1.9148
1.3607,1.9223
1.3614,1.9223
1.3621,1.9223
1.3628,1.9186
1.3636,1.9223
1.3645,1.9223
1.3654,1.9186
1.3684,1.9223
1.3692,1.9223
1.3699,1.9186
1.3707,1.9186
1.3715,1.9223
1.3722,1.9186
1.3729,1.9223
1.3737,1.9148
1.3744,1.9223
1.3751,1.9223
1.3757,1.9223
1.3764,1.9186
1.3771,1.9223
1.3778,1.9186
1.3786,1.9148
1.3795,1.9186
1.3803,1.9223
1.3811,1.9148
1.3818,1.9223
1.3826,1.9223
1.3832,1.9186
1.3839,1.9186
1.3845,1.9148
1.3852,1.9223
1.3858,1.9148
1.3864,1.9223
1.3871,1.9223
1.3877,1.9148
1.3884,1.9186
1.3890,1.9148
1.3897,1.9223
1.3903,1.9223
1.3909,1.9186
1.3916,1.9260
1.3922,1.9148
1.3929,1.9223
1.3935,1.9148
1.3942,1.9186
1.3949,1.9223
1.3956,1.9223
1.3963,1.9260
1.3970,1.9223
1.3976,1.9148
1.3983,1.9111
1.3990,1.9186
1.3997,1.9186
1.4004,1.9148
1.4010,1.9223
1.4017,1.9223
1.4023,1.9148
1.4030,1.9223
1.4036,1.9223
1.4043,1.9223
1.4050,1.9186
1.4057,1.9186
1.4063,1.9223
1.4070,1.9186
1.4077,1.9148
1.4083,1.9223
1.4090,1.9186
1.4097,1.9223
1.4104,1.9186
1.4111,1.9186
1.4118,1.9223
1.4125,1.9148
1.4131,1.9186
1.4138,1.9223
1.4145,1.9186
1.4151,1.9223
1.4158,1.9223
1.4165,1.9148
1.4171,1.9223
1.4178,1.9186
1.4185,1.9223
1.4192,1.9223
1.4199,1.9186
1.4205,1.9186
1.4212,1.9223
1.4219,1.9223
1.4225,1.9186
1.4232,1.9223
1.4239,1.9223
1.4245,1.9223
1.4252,1.9223
1.4258,1.9186
1.4265,1.9223
1.4273,1.9223
1.4280,1.9148
1.4286,1.9111
1.4293,1.9223
1.4300,1.9186
1.4307,1.9223
1.4314,1.9186
1.4320,1.9186
1.4327,1.9223
1.4334,1.9223
1.4340,1.9223
1.4347,1.9148
1.4354,1.9148
1.4361,1.9223
1.4368,1.9223
1.4374,1.9223
1.4381,1.9223
1.4388,1.9186
1.4395,1.9186
1.4402,1.9223
1.4408,1.9186
1.4415,1.9223
1.4422,1.9186
1.4430,1.9148
1.4441,1.9186
1.4449,1.9223
1.4458,1.9186
1.4468,1.9186
1.4478,1.9223
1.4485,1.9223
1.4493,1.9223
1.4500,1.9223
1.4507,1.9223
1.4515,1.9148
1.4522,1.9223
1.4530,1.9186
1.4537,1.9148
1.4545,1.9186
1.4553,1.9148
1.4561,1.9186
1.4569,1.9148
1.4577,1.9223
1.4585,1.9223
1.4593,1.9223
1.4600,1.9223
1.4609,1.9186
1.4616,1.9148
1.4624,1.9223
1.4632,1.9186
1.4639,1.9186
1.4647,1.9223
1.4655,1.9186
1.4663,1.9223
1.4672,1.9223
1.4682,1.9223
1.4692,1.9186
1.4700,1.9223
1.4708,1.9223
1.4717,1.9148
1.4727,1.9223
1.4735,1.9148
1.4744,1.9186
1.4753,1.9186
1.4762,1.9223
1.4771,1.9186
1.4778,1.9223
1.4786,1.9223
1.4794,1.9186
1.4801,1.9148
1.4809,1.9223
1.4816,1.9223
1.4824,1.9223
1.4832,1.9186
1.4839,1.9223
1.4847,1.9186
1.4855,1.9148
1.4863,1.9186
1.4872,1.9223
1.4880,1.9223
1.4890,1.9223
1.4898,1.9148
1.4906,1.9186
1.4915,1.9186
1.4923,1.9223
1.4931,1.9148
1.4938,1.9186
1.4948,1.9223
1.4958,1.9186
1.4969,1.9186
1.4980,1.9148
1.4990,1.9148
1.4998,1.9223
1.5005,1.9148
1.5014,1.9223
1.5023,1.9223
1.5031,1.9111
1.5039,1.9148
1.5047,1.9223
1.5055,1.9260
1.5063,1.9223
1.5070,1.9223
1.5077,1.9186
1.5084,1.9186
1.5091,1.9148
1.5098,1.9148
1.5106,1.9223
1.5114,1.9223
1.5121,1.9223
1.5128,1.9223
1.5135,1.9223
1.5142,1.9148
1.5149,1.9223
1.5156,1.9186
1.5163,1.9223
1.5171,1.9148
1.5178,1.9223
1.5185,1.9223
2.4238,1.9186
2.4247,1.9186
2.4256,1.9223
2.4265,1.9186
2.4274,1.9223
2.4284,1.9186
2.4293,1.9148
2.4301,1.9186
2.4310,1.9186
2.4318,1.9186
2.4327,1.9186
2.4336,1.9148
2.4344,1.9223
2.4352,1.9223
2.4360,1.9260
2.4368,1.9186
2.4376,1.9111
2.4383,1.9148
2.4391,1.9223
2.4399,1.9186
2.4407,1.9223
2.4415,1.9223
2.4423,1.9223
2.4431,1.9186
2.4439,1.9223
2.4448,1.9223
2.4458,1.9186
2.4468,1.9223
2.4478,1.9223
2.4488,1.9186
2.4496,1.9223
2.4505,1.9148
2.4514,1.9186
2.4523,1.9260
2.4532,1.9186
2.4540,1.9111
2.4549,1.9148
2.4557,1.9186
2.4566,1.9186
2.4574,1.9223
2.4583,1.9223
2.4592,1.9186
2.4601,1.9260
2.4611,1.9148
2.4623,1.9148
2.4635,1.9186
2.4647,1.9186
2.4660,1.9148
2.4671,1.9186
2.4684,1.9186
2.4695,1.9223
2.4703,1.9186
2.4711,1.9223
2.4721,1.9186
2.4733,1.9148
2.4742,1.9148
2.4753,1.9260
2.4763,1.9223
2.4772,1.9186
2.4781,1.9186
2.4790,1.9260
2.4799,1.9111
2.4808,1.9223
2.4815,1.9223
2.4823,1.9223
2.4831,1.9186
2.4839,1.9186
2.4847,1.9223
2.4855,1.9223
2.4863,1.9223
2.4871,1.9223
2.4879,1.9111
2.4887,1.9148
2.4895,1.9223
2.4904,1.9186
2.4912,1.9223
2.4919,1.9223
2.4927,1.9186
2.4935,1.9223
2.4943,1.9223
2.4951,1.9186
2.4959,1.9186
2.4967,1.9148
2.4975,1.9223
2.4983,1.9223
2.4991,1.9223
2.4999,1.9223
2.5007,1.9223
2.5015,1.9186
2.5023,1.9186
2.5031,1.9186
2.5039,1.9186
2.5047,1.9223
2.5055,1.9186
2.5063,1.9186
2.5070,1.9186
2.5078,1.9186
2.5087,1.9186
2.5094,1.9186
2.5102,1.9186
2.5110,1.9186
2.5118,1.9111
2.5126,1.9186
2.5134,1.9223
2.5142,1.9223
2.5150,1.9148
2.5157,1.9148
2.5165,1.9260
2.5173,1.9223
2.5181,1.9223
2.5188,1.9148
2.5197,1.9223
2.5204,1.9186
2.5212,1.9148
2.5220,1.9186
2.5228,1.9186
2.5238,1.9186
2.5249,1.9223
2.5259,1.9186
2.5269,1.9186
2.5282,1.9223
2.5291,1.9148
2.5299,1.9223
2.5308,1.9223
2.5316,1.9186
2.5324,1.9223
2.5333,1.9148
2.5342,1.9111
2.5352,1.9186
2.5361,1.9111
2.5370,1.9186
2.5380,1.9186
2.5389,1.9148
2.5398,1.9111
2.5407,1.9223
2.5416,1.9186
2.5425,1.9148
2.5434,1.9186
2.5443,1.9186
2.5452,1.9186
2.5461,1.9223
2.5469,1.9186
2.5478,1.9223
2.5487,1.9148
2.5496,1.9223
2.5505,1.9186
2.5514,1.9223
2.5523,1.9223
2.5532,1.9186
2.5541,1.9186
2.5550,1.9223
2.5558,1.9186
2.5566,1.9186
2.5575,1.9148
2.5585,1.9186
2.5597,1.9186
2.5608,1.9186
2.5618,1.9223
2.5628,1.9148
2.5639,1.9223
2.5649,1.9186
2.5659,1.9148
2.5668,1.9223
2.5676,1.9186
2.5686,1.9223
2.5694,1.9186
2.5703,1.9223
2.5713,1.9186
2.5722,1.9223
2.5731,1.9223
2.5739,1.9223
2.5750,1.9148
2.5761,1.9223
2.5770,1.9223
2.5779,1.9223
2.5787,1.9186
2.5796,1.9186
2.5805,1.9186
2.5814,1.9223
2.5823,1.9186
2.5832,1.9223
2.5841,1.9186
2.5851,1.9223
2.5862,1.9186
2.5870,1.9223
2.5879,1.9186
2.5887,1.9148
2.5896,1.9186
2.5904,1.9223
2.5912,1.9186
2.5921,1.9186
2.5935,1.9186
2.5948,1.9223
2.5959,1.9186
2.5970,1.9111
2.5981,1.9111
2.5992,1.9223
2.6003,1.9223
2.6012,1.9223
2.6021,1.9186
2.6031,1.9186
2.6040,1.9223
2.6049,1.9223
2.6059,1.9148
2.6069,1.9223
2.6078,1.9223
2.6087,1.9148
2.6097,1.9186
2.6106,1.9186
2.6115,1.9186
2.6124,1.9223
2.6134,1.9148
2.6144,1.9186
2.6157,1.9148
2.6173,1.9186
2.6188,1.9186
2.6203,1.9223
2.6218,1.9186
2.6230,1.9148
2.6239,1.9223
2.6248,1.9223
2.6257,1.9148
2.6269,1.9186
2.6281,1.9186
2.6291,1.9223
2.6302,1.9148
2.6312,1.9223
2.6325,1.9223
2.6336,1.9223
2.6345,1.9223
2.6354,1.9186
2.6364,1.9223
2.6374,1.9148
2.6383,1.9223
2.6392,1.9223
2.6402,1.9223
2.6412,1.9186
2.6421,1.9111
2.6431,1.9186
2.6440,1.9223
2.6449,1.9186
2.6458,1.9223
2.6467,1.9186
2.6476,1.9148
2.6484,1.9148
2.6493,1.9148
2.6501,1.9223
2.6509,1.9148
2.6518,1.9223
2.6526,1.9223
2.6535,1.9186
2.6546,1.9148
2.6554,1.9186
2.6563,1.9148
2.6571,1.9186
2.6580,1.9223
2.6587,1.9223
2.6594,1.9148
2.6600,1.9223
2.6607,1.9223
2.6614,1.9223
2.6622,1.9223
2.6630,1.9223
2.6637,1.9186
2.6644,1.9223
2.6651,1.9223
2.6658,1.9223
2.6665,1.9223
2.6673,1.9074
2.6680,1.9223
2.6687,1.9186
2.6694,1.9186
2.6701,1.9148
2.6708,1.9223
2.6716,1.9223
2.6723,1.9223
2.6730,1.9223
2.6738,1.9186
2.6746,1.9186
2.6753,1.9148
2.6762,1.9186
2.6770,1.9223
2.6778,1.9223
2.6786,1.9148
2.6794,1.9186
2.6802,1.9186
2.6809,1.9223
2.6817,1.9186
2.6825,1.9186
2.6832,1.9223
2.6839,1.9186
2.6846,1.9223
2.6854,1.9186
2.6862,1.9186
2.6870,1.9186
2.6878,1.9186
2.6886,1.9223
2.6894,1.9223
2.6902,1.9148
2.6910,1.9186
2.6918,1.9074
2.6926,1.9186
2.6934,1.9186
2.6942,1.9186
2.6951,1.9148
2.6960,1.9186
2.6968,1.9148
2.6976,1.9186
2.6984,1.9186
2.6992,1.9148
2.7000,1.9186
2.7008,1.9186
2.7016,1.9148
2.7024,1.9186
2.7032,1.9148
2.7041,1.9148
2.7049,1.9111
2.7057,1.9260
2.7065,1.9148
2.7073,1.9223
2.7081,1.9186
2.7089,1.9223
2.7097,1.9186
2.7106,1.9186
2.7114,1.9223
2.7122,1.9223
2.7130,1.9223
2.7138,1.9223
2.7147,1.9186
2.7155,1.9223
2.7163,1.9111
2.7171,1.9186
2.7178,1.9186
2.7186,1.9223
2.7194,1.9148
2.7202,1.9223
2.7210,1.9074
2.7219,1.9186
2.7227,1.9148
2.7235,1.9148
2.7243,1.9223
2.7251,1.9223
2.7260,1.9223
2.7268,1.9186
2.7276,1.9186
2.7284,1.9186
2.7292,1.9186
2.7301,1.9186
2.7309,1.9186
2.7317,1.9223
2.7325,1.9148
2.7332,1.9223
2.7340,1.9148
2.7348,1.9223
2.7356,1.9223
2.7364,1.9186
2.7372,1.9186
2.7379,1.9223
2.7388,1.9111
2.7396,1.9148
2.7404,1.9223
2.7412,1.9186
2.7420,1.9223
2.7428,1.9186
2.7436,1.9186
2.7444,1.9186
2.7453,1.9186
2.7461,1.9186
2.7469,1.9111
2.7478,1.9148
2.7486,1.9186
2.7493,1.9186
2.7502,1.9223
2.7510,1.9148
2.7518,1.9186
2.7526,1.9186
2.7535,1.9148
2.7543,1.9186
2.7552,1.9223
2.7562,1.9186
2.7573,1.9186
2.7582,1.9111
2.7593,1.9186
2.7606,1.9186
2.7618,1.9148
2.7627,1.9186
2.7635,1.9186
2.7644,1.9186
2.7653,1.9223
2.7662,1.9186
2.7671,1.9111
2.7680,1.9148
2.7689,1.9186
2.7697,1.9148
2.7706,1.9111
2.7715,1.9223
2.7723,1.9148
2.7732,1.9223
2.7740,1.9186
2.7749,1.9111
2.7758,1.9111
2.7766,1.9186
2.7775,1.9186
2.7783,1.9148
2.7792,1.9186
2.7800,1.9186
2.7809,1.9223
2.7817,1.9186
2.7828,1.9223
2.7837,1.9186
2.7848,1.9260
2.7858,1.9223
2.7867,1.9148
2.7877,1.9186
2.7887,1.9223
2.7897,1.9186
2.7906,1.9148
2.7915,1.9223
2.7963,1.9148
2.7972,1.9148
2.7981,1.9148
2.7990,1.9186
2.7998,1.9223
2.8007,1.9223
2.8015,1.9186
2.8024,1.9223
2.8033,1.9223
2.8042,1.9223
2.8051,1.9223
2.8059,1.9223
2.8068,1.9186
2.8077,1.9186
2.8086,1.9223
2.8095,1.9223
2.8103,1.9186
2.8112,1.9186
2.8120,1.9223
2.8129,1.9148
2.8138,1.9186
2.8148,1.9186
2.8157,1.9223
2.8166,1.9186
2.8175,1.9186
2.8184,1.9223
2.8193,1.9148
2.8203,1.9186
2.8212,1.9186
2.8221,1.9186
2.8231,1.9223
2.8240,1.9186
2.8249,1.9111
2.8259,1.9148
2.8268,1.9111
2.8277,1.9186
2.8287,1.9186
2.8296,1.9223
2.8309,1.9186
2.8323,1.9186
2.8336,1.9148
2.8345,1.9186
2.8355,1.9111
2.8364,1.9223
2.8375,1.9223
2.8387,1.9186
2.8398,1.9223
2.8408,1.9186
2.8417,1.9223
2.8426,1.9148
2.8434,1.9186
2.8443,1.9148
2.8452,1.9223
2.8461,1.9186
2.8469,1.9186
2.8478,1.9186
2.8486,1.9186
2.8495,1.9148
2.8504,1.9223
2.8514,1.9148
2.8527,1.9223
2.8536,1.9186
2.8544,1.9148
2.8553,1.9186
2.8562,1.9186
2.8571,1.9148
2.8580,1.9148
2.8589,1.9223
2.8598,1.9111
2.8607,1.9223
2.8618,1.9186
2.8627,1.9186
2.8636,1.9186
2.8646,1.9186
2.8656,1.9186
2.8665,1.9186
2.8675,1.9148
2.8684,1.9223
2.8694,1.9186
2.8703,1.9186
2.8712,1.9148
2.8721,1.9186
2.8730,1.9186
2.8738,1.9186
2.8746,1.9186
2.8754,1.9148
2.8781,1.9148
2.8845,1.9223
2.8855,1.9186
2.8864,1.9186
2.8874,1.9186
2.8884,1.9148
2.8894,1.9223
2.8904,1.9186
2.8913,1.9148
2.8924,1.9186
2.8934,1.9223
2.8943,1.9186
2.8952,1.9186
2.8962,1.9111
2.8970,1.9223
2.8979,1.9186
2.8987,1.9223
2.8995,1.9148
2.9003,1.9111
2.9011,1.9223
2.9020,1.9148
2.9028,1.9186
2.9036,1.9148
2.9049,1.9148
2.9058,1.9148
2.9068,1.9186
2.9077,1.9186
2.9086,1.9111
2.9095,1.9148
2.9102,1.9223
2.9109,1.9186
2.9117,1.9223
2.9123,1.9223
2.9130,1.9111
2.9137,1.9111
2.9144,1.9148
2.9151,1.9111
2.9158,1.9074
2.9165,1.9223
2.9172,1.9148
2.9178,1.9186
2.9185,1.9186
2.9193,1.9111
2.9200,1.9223
2.9207,1.9186
2.9214,1.9111
2.9222,1.9186
2.9230,1.9186
2.9238,1.9186
2.9246,1.9186
2.9255,1.9223
2.9263,1.9186
2.9271,1.9148
2.9280,1.9186
2.9289,1.9186
2.9297,1.9186
2.9305,1.9186
2.9314,1.9186
2.9322,1.9223
2.9330,1.9111
2.9338,1.9223
2.9345,1.9186
2.9354,1.9223
2.9362,1.9186
2.9370,1.9148
2.9379,1.9223
2.9387,1.9186
2.9394,1.9186
2.9402,1.9186
2.9411,1.9111
2.9419,1.9223
2.9427,1.9223
2.9435,1.9186
2.9443,1.9148
2.9451,1.9186
2.9459,1.9223
2.9467,1.9223
2.9476,1.9186
2.9484,1.9223
2.9492,1.9148
2.9500,1.9148
2.9508,1.9260
2.9516,1.9223
2.9524,1.9111
2.9532,1.9223
2.9540,1.9186
2.9549,1.9223
2.9557,1.9111
2.9565,1.9148
2.9573,1.9148
2.9581,1.9148
2.9590,1.9186
2.9598,1.9223
2.9607,1.9111
2.9615,1.9186
2.9624,1.9223
2.9631,1.9148
2.9639,1.9186
2.9647,1.9111
2.9656,1.9223
2.9664,1.9186
2.9673,1.9186
2.9681,1.9186
2.9689,1.9223
2.9697,1.9223
2.9705,1.9223
2.9714,1.9223
2.9722,1.9223
2.9730,1.9186
2.9738,1.9223
2.9746,1.9186
2.9755,1.9223
2.9763,1.9186
2.9772,1.9223
2.9780,1.9111
2.9789,1.9223
2.9798,1.9223
2.9806,1.9223
2.9815,1.9223
2.9823,1.9223
2.9831,1.9223
2.9839,1.9223
2.9848,1.9186
2.9857,1.9186
2.9866,1.9223
2.9874,1.9223
2.9882,1.9148
2.9890,1.9223
2.9898,1.9223
2.9906,1.9148
2.9915,1.9223
2.9923,1.9186
2.9931,1.9186
2.9939,1.9186
2.9947,1.9111
2.9955,1.9186
2.9963,1.9186
2.9972,1.9148
2.9980,1.9223
2.9988,1.9260
2.9997,1.9186
3.0005,1.9223
3.0013,1.9074
3.0021,1.9223
3.0029,1.9223
3.0037,1.9148
3.0045,1.9223
3.0053,1.9186
3.0062,1.9223
3.0070,1.9186
3.0079,1.9148
3.0087,1.9186
3.0095,1.9148
3.0106,1.9223
3.0117,1.9223
3.0127,1.9148
3.0138,1.9186
3.0149,1.9223
3.0163,1.9223
3.0172,1.9148
3.0180,1.9186
3.0189,1.9074
3.0198,1.9111
3.0207,1.9186
3.0216,1.9223
3.0225,1.9186
3.0233,1.9186
3.0242,1.9223
3.0250,1.9186
3.0259,1.9148
3.0268,1.9074
3.0277,1.9148
3.0287,1.9186
3.0295,1.9186
3.0304,1.9223
3.0313,1.9148
3.0321,1.9111
3.0330,1.9148
3.0338,1.9186
3.0347,1.9148
3.0355,1.9223
3.0371,1.9223
3.0380,1.9186
3.0389,1.9148
3.0398,1.9223
3.0408,1.9148
3.0417,1.9148
3.0427,1.9111
3.0437,1.9186
3.0446,1.9111
3.0456,1.9223
3.0465,1.9223
3.0475,1.9186
3.0484,1.9186
3.0493,1.9223
3.0503,1.9223
3.0512,1.9148
3.0522,1.9186
3.0532,1.9186
3.0541,1.9186
3.0550,1.9223
3.0560,1.9186
3.0569,1.9186
3.0579,1.9223
3.0589,1.9186
3.0598,1.9186
3.0607,1.9186
3.0616,1.9186
3.0625,1.9223
3.0635,1.9223
3.0644,1.9148
3.0654,1.9223
3.0663,1.9223
3.0673,1.9223
3.0682,1.9223
3.0692,1.9148
3.0702,1.9186
3.0711,1.9186
3.0720,1.9148
3.0729,1.9148
3.0739,1.9148
3.0748,1.9186
3.0757,1.9186
3.0766,1.9148
3.0776,1.9260
3.0785,1.9186
3.0795,1.9223
3.0803,1.9186
3.0813,1.9111
3.0822,1.9148
3.0831,1.9186
3.0839,1.9148
3.0848,1.9223
3.0857,1.9186
3.0866,1.9223
3.0875,1.9186
3.0884,1.9148
3.0892,1.9111
3.0901,1.9223
3.0910,1.9223
3.0919,1.9223
3.0929,1.9148
3.0939,1.9186
3.0950,1.9223
3.0959,1.9223
3.0968,1.9186
3.0978,1.9223
3.0987,1.9186
3.0996,1.9111
3.1006,1.9148
3.1015,1.9223
3.1024,1.9223
3.1033,1.9223
3.1041,1.9186
3.1050,1.9223
3.1059,1.9111
3.1069,1.9186
3.1078,1.9148
3.1088,1.9223
3.1097,1.9186
3.1107,1.9223
3.1116,1.9148
3.1126,1.9186
3.1135,1.9186
3.1145,1.9223
3.1154,1.9186
3.1164,1.9223
3.1173,1.9223
3.1183,1.9148
3.1192,1.9186
3.1202,1.9223
3.1212,1.9186
3.1221,1.9186
3.1231,1.9223
3.1240,1.9186
3.1250,1.9186
3.1261,1.9186
3.1271,1.9186
3.1282,1.9186
3.1293,1.9186
3.1303,1.9223
3.1314,1.9260
3.1325,1.9186
3.1335,1.9148
3.1347,1.9223
3.1360,1.9186
3.1370,1.9186
3.1379,1.9148
3.1388,1.9148
3.1402,1.9186
3.1416,1.9223
3.1426,1.9186
