Время[с],Напряжение[В]
0.0006,1.6922
0.0012,1.6922
0.0019,1.6922
0.0025,1.6959
0.0032,1.6922
0.0038,1.6922
0.0046,1.6922
0.0055,1.6922
0.0063,1.6885
0.0074,1.6922
0.0082,1.6922
0.0090,1.6922
0.0098,1.6885
0.0105,1.6959
0.0112,1.6922
0.0120,1.6885
0.0134,1.6922
0.0142,1.6885
0.0149,1.6922
0.0156,1.6922
0.0164,1.6922
0.0171,1.6885
0.0178,1.6922
0.0186,1.6922
0.0195,1.6959
0.0203,1.6922
0.0212,1.6885
0.0219,1.6885
0.0227,1.6922
0.0234,1.6922
0.0241,1.6922
0.0249,1.6922
0.0255,1.6885
0.0263,1.6848
0.0270,1.6959
0.0277,1.6922
0.0284,1.6959
0.0292,1.6922
0.0299,1.6848
0.0307,1.6922
0.0315,1.6885
0.0322,1.6959
0.0330,1.6885
0.0338,1.6922
0.0346,1.6922
0.0353,1.6848
0.0360,1.6922
0.0368,1.6922
0.0375,1.6922
0.0382,1.6885
0.0389,1.6959
0.0396,1.6885
0.0403,1.6922
0.0410,1.6922
0.0420,1.6922
0.0429,1.6848
0.0437,1.6959
0.0445,1.6922
0.0452,1.6885
0.0459,1.6922
0.0465,1.6922
0.0471,1.6922
0.0477,1.6885
0.0483,1.6848
0.0489,1.6959
0.0495,1.6922
0.0500,1.6885
0.0507,1.6922
0.0512,1.6922
0.0518,1.6922
0.0524,1.6922
0.0530,1.6959
0.0535,1.6885
0.0542,1.6848
0.0548,1.6848
0.0554,1.6922
0.0561,1.6848
0.0567,1.6922
0.0573,1.6922
0.0580,1.6959
0.0586,1.6922
0.0592,1.6959
0.0599,1.6922
0.0605,1.6885
0.0611,1.6848
0.0618,1.6885
0.0625,1.6959
0.0631,1.6885
0.0638,1.6885
0.0644,1.6885
0.0650,1.6922
0.0656,1.6885
0.0663,1.6922
0.0670,1.6885
0.0678,1.6959
0.0685,1.6885
0.0692,1.6922
0.0699,1.6885
0.0706,1.6959
0.0713,1.6922
0.0719,1.6922
0.0726,1.6922
0.0733,1.6848
0.0740,1.6922
0.0747,1.6848
0.0753,1.6922
0.0760,1.6848
0.0767,1.6885
0.0774,1.6848
0.0781,1.6922
0.0788,1.6848
0.0795,1.6922
0.0801,1.6922
0.0808,1.6922
0.0815,1.6848
0.0822,1.6922
0.0829,1.6885
0.0836,1.6922
0.0843,1.6922
0.0850,1.6922
0.0857,1.6922
0.0864,1.6922
0.0871,1.6922
0.0878,1.6811
0.0884,1.6922
0.0891,1.6922
0.0899,1.6959
0.0906,1.6885
0.0913,1.6848
0.0920,1.6922
0.0927,1.6885
0.0934,1.6922
0.0941,1.6959
0.0948,1.6885
0.0954,1.6922
0.0961,1.6922
0.0968,1.6959
0.0975,1.6922
0.0982,1.6885
0.0989,1.6848
0.0996,1.6922
0.1003,1.6922
0.1010,1.6885
0.1017,1.6922
0.1024,1.6922
0.1030,1.6922
0.1037,1.6959
0.1045,1.6922
0.1052,1.6922
0.1059,1.6922
0.1066,1.6922
0.1073,1.6885
0.1080,1.6922
0.1087,1.6848
0.1095,1.6922
0.1102,1.6922
0.1109,1.6922
0.1116,1.6922
0.1123,1.6922
0.1130,1.6922
0.1137,1.6922
0.1144,1.6922
0.1151,1.6848
0.1158,1.6922
0.1165,1.6922
0.1172,1.6922
0.1179,1.6848
0.1187,1.6922
0.1194,1.6922
0.1201,1.6922
0.1208,1.6922
0.1215,1.6922
0.1222,1.6848
0.1229,1.6848
0.1236,1.6922
0.1243,1.6885
0.1250,1.6922
0.1258,1.6848
0.1265,1.6885
0.1272,1.6885
0.1279,1.6959
0.1288,1.6885
0.1298,1.6922
0.1306,1.6922
0.1316,1.6922
0.1326,1.6885
0.1336,1.6848
0.1343,1.6922
0.1349,1.6848
0.1357,1.6885
0.1365,1.6922
0.1372,1.6922
0.1380,1.6848
0.1389,1.6922
0.1397,1.6959
0.1405,1.6922
0.1413,1.6922
0.1421,1.6959
0.1429,1.6885
0.1437,1.6885
0.1445,1.6848
0.1453,1.6922
0.1462,1.6922
0.1470,1.6885
0.1478,1.6848
0.1488,1.6885
0.1495,1.6885
0.1503,1.6885
0.1510,1.6811
0.1517,1.6922
0.1524,1.6885
0.1531,1.6922
0.1538,1.6922
0.1546,1.6885
0.1554,1.6885
0.1562,1.6922
0.1571,1.6922
0.1579,1.6885
0.1587,1.6885
0.1596,1.6885
0.1605,1.6959
0.1613,1.6885
0.1621,1.6922
0.1629,1.6885
0.1636,1.6885
0.1644,1.6885
0.1652,1.6922
0.1660,1.6922
0.1669,1.6959
0.1677,1.6885
0.1685,1.6885
0.1693,1.6922
0.1701,1.6885
0.1710,1.6922
0.1718,1.6959
0.1726,1.6922
0.1734,1.6848
0.1742,1.6922
0.1751,1.6848
0.1759,1.6922
0.1768,1.6885
0.1776,1.6885
0.1785,1.6885
0.1793,1.6848
0.1801,1.6885
0.1809,1.6922
0.1816,1.6922
0.1823,1.6848
0.1830,1.6922
0.1838,1.6922
0.1845,1.6922
0.1852,1.6922
0.1860,1.6922
0.1867,1.6885
0.1874,1.6922
0.1881,1.6848
0.1889,1.6922
0.1896,1.6885
0.1903,1.6922
0.1911,1.6848
0.1918,1.6922
0.1926,1.6848
0.1933,1.6922
0.1942,1.6848
0.1951,1.6922
0.1958,1.6848
0.1967,1.6885
0.1976,1.6922
0.1984,1.6885
0.1993,1.6885
0.2003,1.6922
0.2011,1.6922
0.2019,1.6811
0.2027,1.6922
0.2035,1.6885
0.2043,1.6922
0.2051,1.6922
0.2058,1.6922
0.2065,1.6848
0.2071,1.6922
0.2078,1.6885
0.2085,1.6922
0.2092,1.6848
0.2098,1.6848
0.2105,1.6885
0.2111,1.6922
0.2119,1.6922
0.2127,1.6885
0.2136,1.6922
0.2143,1.6848
0.2151,1.6848
0.2158,1.6885
0.2165,1.6885
0.2172,1.6885
0.2179,1.6885
0.2188,1.6922
0.2196,1.6922
0.2203,1.6848
0.2211,1.6848
0.2217,1.6922
0.2224,1.6848
0.2230,1.6848
0.2236,1.6922
0.2242,1.6885
0.2248,1.6848
0.2254,1.6885
0.2260,1.6922
0.2266,1.6922
0.2272,1.6922
0.2279,1.6848
0.2285,1.6848
0.2291,1.6922
0.2297,1.6885
0.2303,1.6922
0.2309,1.6848
0.2315,1.6885
0.2321,1.6922
0.2327,1.6885
0.2333,1.6885
0.2339,1.6922
0.2345,1.6848
0.2352,1.6885
0.2359,1.6922
0.2367,1.6922
0.2374,1.6885
0.2380,1.6885
0.2387,1.6922
0.2393,1.6959
0.2400,1.6885
0.2407,1.6811
0.2415,1.6922
0.2422,1.6922
0.2428,1.6885
0.2435,1.6922
0.2441,1.6922
0.2448,1.6959
0.2455,1.6848
0.2462,1.6922
0.2469,1.6959
0.2476,1.6922
0.2482,1.6922
0.2489,1.6885
0.2496,1.6885
0.2502,1.6848
0.2509,1.6922
0.2515,1.6922
0.2522,1.6848
0.2528,1.6959
0.2535,1.6922
0.2542,1.6848
0.2548,1.6922
0.2555,1.6811
0.2562,1.6885
0.2569,1.6885
0.2576,1.6922
0.2584,1.6922
0.2590,1.6885
0.2597,1.6848
0.2604,1.6885
0.2611,1.6848
0.2618,1.6959
0.2624,1.6885
0.2631,1.6959
0.2638,1.6922
0.2645,1.6848
0.2652,1.6922
0.2659,1.6922
0.2666,1.6885
0.2673,1.6922
0.2680,1.6885
0.2686,1.6848
0.2693,1.6922
0.2699,1.6885
0.2706,1.6922
0.2712,1.6922
0.2719,1.6922
0.2725,1.6922
0.2732,1.6885
0.2738,1.6922
0.2746,1.6922
0.2753,1.6922
0.2761,1.6922
0.2768,1.6885
0.2775,1.6848
0.2782,1.6922
0.2789,1.6848
0.2796,1.6959
0.2803,1.6922
0.2810,1.6885
0.2817,1.6922
0.2824,1.6885
0.2831,1.6848
0.2838,1.6922
0.2845,1.6885
0.2852,1.6848
0.2859,1.6848
0.2867,1.6922
0.2874,1.6922
0.2881,1.6922
0.2888,1.6922
0.2895,1.6885
0.2902,1.6922
0.2909,1.6922
0.2917,1.6885
0.2924,1.6922
0.2931,1.6922
0.2939,1.6848
0.2946,1.6885
0.2953,1.6922
0.2960,1.6922
0.2967,1.6922
0.2974,1.6848
0.2982,1.6885
0.2989,1.6959
0.2996,1.6885
0.3003,1.6922
0.3010,1.6959
0.3017,1.6885
0.3024,1.6959
0.3031,1.6959
0.3038,1.6922
0.3045,1.6922
0.3052,1.6885
0.3059,1.6922
0.3066,1.6922
0.3073,1.6885
0.3081,1.6959
0.3089,1.6922
0.3096,1.6922
0.3103,1.6922
0.3110,1.6922
0.3117,1.6922
0.3124,1.6922
0.3131,1.6922
0.3138,1.6922
0.3146,1.6959
0.3153,1.6922
0.3160,1.6922
0.3167,1.6922
0.3174,1.6848
0.3181,1.6922
0.3188,1.6922
0.3195,1.6885
0.3202,1.6959
0.3209,1.6848
0.3216,1.6885
0.3224,1.6922
0.3230,1.6959
0.3237,1.6959
0.3245,1.6922
0.3253,1.6922
0.3260,1.6959
0.3267,1.6885
0.3275,1.6885
0.3282,1.6885
0.3289,1.6959
0.3296,1.6959
0.3303,1.6922
0.3310,1.6959
0.3317,1.6959
0.3327,1.6959
0.3337,1.6996
0.3345,1.6996
0.3355,1.6922
0.3365,1.6959
0.3375,1.6959
0.3384,1.6959
0.3391,1.6996
0.3399,1.6959
0.3407,1.6959
0.3415,1.6922
0.3422,1.6959
0.3431,1.6922
0.3438,1.6922
0.3445,1.6959
0.3453,1.6959
0.3461,1.6959
0.3469,1.6959
0.3477,1.6959
0.3484,1.6959
0.3492,1.6885
0.3499,1.6959
0.3507,1.6959
0.3515,1.6959
0.3523,1.6922
0.3530,1.6848
0.3538,1.6922
0.3546,1.6922
0.3553,1.6959
0.3560,1.6996
0.3568,1.6959
0.3576,1.6885
0.3584,1.6959
0.3591,1.6959
0.3599,1.6959
0.3606,1.6959
0.3613,1.6922
0.3621,1.6848
0.3629,1.6959
0.3636,1.6922
0.3644,1.6959
0.3653,1.6959
0.3660,1.6922
0.3668,1.6959
0.3675,1.6959
0.3682,1.6959
0.3690,1.6922
0.3697,1.6922
0.3705,1.6959
0.3712,1.6922
0.3720,1.6922
0.3727,1.6885
0.3735,1.6922
0.3743,1.6959
0.3752,1.6959
0.3761,1.6959
0.3770,1.6959
0.3779,1.6922
0.3787,1.6922
0.3795,1.6959
0.3803,1.6848
0.3811,1.6959
0.3818,1.6996
0.3826,1.6959
0.3834,1.6922
0.3842,1.6848
0.3849,1.6996
0.3857,1.6959
0.3864,1.6959
0.3873,1.6922
0.3881,1.6922
0.3891,1.6959
0.3900,1.6959
0.3910,1.6959
0.3919,1.6885
0.3927,1.6922
0.3935,1.6922
0.3942,1.6959
0.3950,1.6959
0.3958,1.6885
0.3966,1.6885
0.3975,1.6885
0.3988,1.6885
0.3999,1.6922
0.4011,1.6922
0.4019,1.6959
0.4029,1.6959
0.4038,1.6922
0.4045,1.6959
0.4054,1.6922
0.4065,1.6885
0.4076,1.6922
0.4086,1.6922
0.4097,1.6922
0.4107,1.6959
0.4116,1.6922
0.4124,1.6959
0.4133,1.6959
0.4141,1.6922
0.4149,1.6922
0.4157,1.6922
0.4165,1.6922
0.4172,1.6885
0.4180,1.6885
0.4187,1.6922
0.4194,1.6959
0.4202,1.6922
0.4210,1.6848
0.4217,1.6885
0.4225,1.6996
0.4233,1.6885
0.4241,1.6848
0.4249,1.6959
0.4256,1.6922
0.4264,1.6885
0.4271,1.6922
0.4279,1.6922
0.4286,1.6922
0.4293,1.6922
0.4301,1.6922
0.4308,1.6885
0.4316,1.6959
0.4324,1.6959
0.4331,1.6885
0.4339,1.6848
0.4347,1.6922
0.4355,1.6922
0.4362,1.6885
0.4370,1.6959
0.4377,1.6848
0.4385,1.6922
0.4392,1.6959
0.4401,1.6922
0.4409,1.6922
0.4417,1.6885
0.4425,1.6922
0.4433,1.6922
0.4441,1.6885
0.4449,1.6885
0.4456,1.6922
0.4464,1.6922
0.4472,1.6922
0.4480,1.6959
0.4487,1.6922
0.4495,1.6922
0.4502,1.6959
0.4509,1.6885
0.4516,1.6922
0.4523,1.6922
0.4531,1.6922
0.4539,1.6922
0.4548,1.6959
0.4556,1.6922
0.4564,1.6922
0.4572,1.6922
0.4580,1.6922
0.4588,1.6922
0.4597,1.6922
0.4605,1.6922
0.4613,1.6959
0.4621,1.6922
0.4628,1.6922
0.4635,1.6922
0.4642,1.6922
0.4650,1.6922
0.4659,1.6922
0.4668,1.6885
0.4676,1.6922
0.4684,1.6885
0.4692,1.6922
0.4701,1.6848
0.4709,1.6848
0.4717,1.6922
0.4724,1.6922
0.4732,1.6922
0.4739,1.6959
0.4747,1.6885
0.4754,1.6922
0.4761,1.6922
0.4768,1.6922
0.4775,1.6922
0.4782,1.6922
0.4789,1.6922
0.4795,1.6959
0.4802,1.6922
0.4809,1.6922
0.4815,1.6922
0.4822,1.6922
0.4829,1.6922
0.4836,1.6922
0.4845,1.6959
0.4853,1.6922
0.4861,1.6922
0.4868,1.6922
0.4876,1.6922
0.4883,1.6922
0.4890,1.6885
0.4898,1.6885
0.4905,1.6885
0.4911,1.6922
0.4918,1.6885
0.4925,1.6922
0.4932,1.6848
0.4939,1.6959
0.4946,1.6922
0.4953,1.6848
0.4960,1.6848
0.4967,1.6922
0.4973,1.6922
0.4980,1.6922
0.4986,1.6922
0.4993,1.6885
0.4999,1.6922
0.5006,1.6922
0.5012,1.6922
0.5019,1.6922
0.5026,1.6959
0.5032,1.6848
0.5039,1.6885
0.5045,1.6922
0.5052,1.6959
0.5059,1.6885
0.5066,1.6848
0.5073,1.6922
0.5080,1.6922
0.5087,1.6922
0.5094,1.6922
0.5101,1.6922
0.5108,1.6922
0.5115,1.6885
0.5122,1.6885
0.5129,1.6885
0.5136,1.6922
0.5143,1.6922
0.5149,1.6885
0.5156,1.6922
0.5163,1.6922
0.5170,1.6959
0.5177,1.6959
0.5185,1.6885
0.5192,1.6848
0.5199,1.6848
0.5207,1.6885
0.5213,1.6811
0.5221,1.6848
0.5228,1.6922
0.5235,1.6848
0.5243,1.6922
0.5250,1.6922
0.5257,1.6922
0.5265,1.6848
0.5272,1.6848
0.5279,1.6922
0.5287,1.6922
0.5294,1.6922
0.5301,1.6848
0.5308,1.6959
0.5315,1.6848
0.5323,1.6885
0.5330,1.6885
0.5337,1.6922
0.5345,1.6848
0.5352,1.6885
0.5360,1.6922
0.5367,1.6848
0.5375,1.6922
0.5382,1.6885
0.5389,1.6885
0.5397,1.6885
0.5404,1.6885
0.5411,1.6885
0.5419,1.6848
0.5426,1.6885
0.5433,1.6922
0.5441,1.6922
0.5449,1.6922
0.5456,1.6885
0.5464,1.6922
0.5472,1.6848
0.5479,1.6922
0.5487,1.6922
0.5494,1.6848
0.5502,1.6922
0.5509,1.6922
0.5517,1.6959
0.5524,1.6885
0.5531,1.6885
0.5538,1.6922
0.5545,1.6848
0.5553,1.6885
0.5561,1.6885
0.5569,1.6922
0.5576,1.6922
0.5583,1.6885
0.5591,1.6885
0.5598,1.6811
0.5606,1.6922
0.5613,1.6885
0.5621,1.6922
0.5629,1.6811
0.5636,1.6922
0.5644,1.6848
0.5652,1.6885
0.5659,1.6922
0.5667,1.6922
0.5675,1.6922
0.5682,1.6885
0.5690,1.6922
0.5697,1.6885
0.5705,1.6848
0.5712,1.6922
0.5720,1.6922
0.5727,1.6848
0.5735,1.6922
0.5743,1.6922
0.5750,1.6922
0.5757,1.6959
0.5764,1.6922
0.5771,1.6922
0.5779,1.6885
0.5786,1.6848
0.5794,1.6848
0.5801,1.6922
0.5809,1.6959
0.5816,1.6922
0.5823,1.6922
0.5831,1.6959
0.5838,1.6922
0.5846,1.6922
0.5853,1.6922
0.5861,1.6922
0.5868,1.6922
0.5876,1.6922
0.5886,1.6848
0.5896,1.6922
0.5903,1.6922
0.5914,1.6922
0.5923,1.6922
0.5934,1.6885
0.5943,1.6959
0.5951,1.6922
0.5959,1.6922
0.5967,1.6922
0.5975,1.6922
0.5982,1.6885
0.5990,1.6922
0.5997,1.6922
0.6004,1.6885
0.6012,1.6922
0.6019,1.6922
0.6027,1.6922
0.6034,1.6885
0.6042,1.6922
0.6050,1.6922
0.6058,1.6959
0.6066,1.6922
0.6074,1.6885
0.6082,1.6848
0.6090,1.6922
0.6098,1.6848
0.6107,1.6922
0.6114,1.6885
0.6122,1.6848
0.6129,1.6922
0.6137,1.6885
0.6145,1.6922
0.6153,1.6848
0.6161,1.6885
0.6169,1.6959
0.6177,1.6848
0.6184,1.6885
0.6192,1.6922
0.6199,1.6922
0.6208,1.6922
0.6215,1.6922
0.6224,1.6922
0.6234,1.6922
0.6244,1.6922
0.6252,1.6922
0.6260,1.6848
0.6267,1.6885
0.6275,1.6922
0.6284,1.6922
0.6293,1.6885
0.6302,1.6959
0.6311,1.6885
0.6319,1.6922
0.6327,1.6885
0.6336,1.6922
0.6345,1.6922
0.6353,1.6922
0.6361,1.6922
0.6368,1.6922
0.6376,1.6959
0.6383,1.6922
0.6391,1.6885
0.6399,1.6885
0.6406,1.6885
0.6414,1.6922
0.6421,1.6959
0.6429,1.6885
0.6436,1.6885
0.6445,1.6922
0.6453,1.6922
0.6462,1.6922
0.6471,1.6922
0.6480,1.6885
0.6488,1.6922
0.6496,1.6885
0.6504,1.6922
0.6512,1.6922
0.6519,1.6885
0.6527,1.6885
0.6535,1.6959
0.6592,1.6922
0.6601,1.6885
0.6613,1.6922
0.6623,1.6959
0.6633,1.6885
0.6643,1.6959
0.6652,1.6922
0.6662,1.6922
0.6669,1.6922
0.6677,1.6922
0.6684,1.6959
0.6691,1.6959
0.6699,1.6922
0.6706,1.6922
0.6713,1.6885
0.6721,1.6922
0.6729,1.6885
0.6736,1.6959
0.6743,1.6922
0.6751,1.6922
0.6759,1.6959
0.6767,1.6959
0.6774,1.6885
0.6781,1.6922
0.6789,1.6922
0.6796,1.6885
0.6804,1.6922
0.6811,1.6922
0.6819,1.6959
0.6826,1.6959
0.6834,1.6959
0.6841,1.6922
0.6849,1.6885
0.6856,1.6922
0.6863,1.6959
0.6871,1.6959
0.6878,1.6959
0.6886,1.6885
0.6893,1.6922
0.6901,1.6848
0.6908,1.6959
0.6916,1.6922
0.6924,1.6885
0.6931,1.6922
0.6939,1.6922
0.6947,1.6922
0.6954,1.6922
0.6962,1.6959
0.6970,1.6922
0.6978,1.6959
0.6986,1.6922
0.6994,1.6922
0.7002,1.6922
0.7010,1.6922
0.7018,1.6885
0.7025,1.6922
0.7033,1.6959
0.7040,1.6959
0.7048,1.6959
0.7056,1.6922
0.7065,1.6996
0.7075,1.6922
0.7083,1.6959
0.7091,1.6922
0.7099,1.6885
0.7107,1.6959
0.7115,1.6922
0.7123,1.6885
0.7130,1.6922
0.7138,1.6959
0.7147,1.6922
0.7155,1.6922
0.7163,1.6885
0.7172,1.6885
0.7180,1.6922
0.7189,1.6922
0.7198,1.6848
0.7205,1.6959
0.7213,1.6885
0.7221,1.6922
0.7229,1.6885
0.7237,1.6959
0.7244,1.6959
0.7252,1.6922
0.7260,1.6922
0.7268,1.6922
0.7275,1.6959
0.7282,1.6848
0.7289,1.6922
0.7297,1.6885
0.7304,1.6959
0.7314,1.6922
0.7323,1.6959
0.7330,1.6959
0.7338,1.6885
0.7345,1.6959
0.7353,1.6922
0.7360,1.6959
0.7366,1.6922
0.7373,1.6959
0.7379,1.6848
0.7385,1.6922
0.7392,1.6959
0.7398,1.6848
0.7405,1.6922
0.7412,1.6959
0.7418,1.6922
0.7425,1.6959
0.7431,1.6922
0.7437,1.6922
0.7444,1.6885
0.7450,1.6922
0.7457,1.6922
0.7463,1.6922
0.7470,1.6959
0.7477,1.6922
0.7484,1.6959
0.7491,1.6959
0.7498,1.6885
0.7504,1.6959
0.7511,1.6959
0.7518,1.6959
0.7525,1.6922
0.7532,1.6922
0.7539,1.6885
0.7546,1.6996
0.7554,1.6959
0.7561,1.6922
0.7569,1.6848
0.7576,1.6922
0.7583,1.6922
0.7591,1.6848
0.7598,1.6959
0.7606,1.6959
0.7613,1.6922
0.7620,1.6959
0.7627,1.6922
0.7635,1.6959
0.7642,1.6922
0.7649,1.6922
0.7657,1.6922
0.7664,1.6922
0.7671,1.6959
0.7678,1.6959
0.7686,1.6922
0.7693,1.6922
0.7701,1.6922
0.7708,1.6959
0.7715,1.6885
0.7722,1.6959
0.7730,1.6922
0.7737,1.6959
0.7744,1.6959
0.7752,1.6922
0.7759,1.6959
0.7766,1.6885
0.7774,1.6959
0.7781,1.6922
0.7788,1.6885
0.7795,1.6922
0.7803,1.6959
0.7810,1.6959
0.7817,1.6922
0.7825,1.6922
0.7832,1.6922
0.7839,1.6922
0.7847,1.6922
0.7854,1.6922
0.7860,1.6922
0.7867,1.6959
0.7874,1.6959
0.7882,1.6959
0.7889,1.6922
0.7896,1.6922
0.7903,1.6959
0.7910,1.6922
0.7917,1.6922
0.7924,1.6959
0.7931,1.6959
0.7938,1.6922
0.7945,1.6959
0.7952,1.6959
0.7960,1.6959
0.7967,1.6959
0.7974,1.6959
0.7981,1.6959
0.7989,1.6922
0.7996,1.6885
0.8004,1.6922
0.8011,1.6959
0.8019,1.6959
0.8026,1.6959
0.8034,1.6959
0.8041,1.6922
0.8049,1.6885
0.8056,1.6922
0.8064,1.6922
0.8071,1.6959
0.8079,1.6885
0.8087,1.6959
0.8094,1.6959
0.8102,1.6959
0.8109,1.6885
0.8117,1.6922
0.8124,1.6922
0.8131,1.6922
0.8139,1.6959
0.8147,1.6848
0.8155,1.6959
0.8162,1.6922
0.8170,1.6885
0.8178,1.6848
0.8185,1.6959
0.8193,1.6959
0.8200,1.6922
0.8208,1.6885
0.8215,1.6922
0.8223,1.6959
0.8230,1.6959
0.8238,1.6885
0.8246,1.6959
0.8253,1.6959
0.8261,1.6922
0.8268,1.6922
0.8276,1.6885
0.8283,1.6848
0.8291,1.6922
0.8298,1.6922
0.8305,1.6922
0.8313,1.6922
0.8321,1.6885
0.8328,1.6959
0.8336,1.6959
0.8343,1.6922
0.8351,1.6848
0.8358,1.6959
0.8366,1.6922
0.8376,1.6922
0.8386,1.6959
0.8396,1.6848
0.8406,1.6959
0.8417,1.6922
0.8428,1.6885
0.8437,1.6885
0.8444,1.6885
0.8453,1.6885
0.8461,1.6959
0.8469,1.6959
0.8477,1.6922
0.8485,1.6922
0.8492,1.6959
0.8500,1.6922
0.8508,1.6885
0.8517,1.6922
0.8525,1.6922
0.8533,1.6922
0.8541,1.6848
0.8549,1.6922
0.8557,1.6959
0.8565,1.6922
0.8573,1.6922
0.8582,1.6885
0.8590,1.6922
0.8598,1.6922
0.8606,1.6922
0.8614,1.6959
0.8622,1.6959
0.8631,1.6885
0.8639,1.6885
0.8648,1.6959
0.8657,1.6922
0.8668,1.6885
0.8679,1.6885
0.8688,1.6922
0.8697,1.6885
0.8707,1.6922
0.8717,1.6922
0.8728,1.6885
0.8736,1.6922
0.8745,1.6922
0.8754,1.6922
0.8763,1.6959
0.8771,1.6959
0.8780,1.6922
0.8790,1.6922
0.8799,1.6922
0.8807,1.6922
0.8815,1.6922
0.8823,1.6959
0.8831,1.6922
0.8839,1.6885
0.8847,1.6848
0.8855,1.6959
0.8863,1.6885
0.8871,1.6922
0.8879,1.6959
0.8887,1.6922
0.8895,1.6959
0.8903,1.6959
0.8913,1.6922
0.8921,1.6959
0.8931,1.6885
0.8940,1.6885
0.8950,1.6885
0.8959,1.6959
0.8967,1.6959
0.8976,1.6959
0.8984,1.6922
0.8993,1.6922
0.9001,1.6922
0.9009,1.6922
0.9018,1.6922
0.9029,1.6959
0.9041,1.6959
0.9054,1.6885
0.9064,1.6922
0.9072,1.6922
0.9079,1.6959
0.9087,1.6922
0.9095,1.6959
0.9104,1.6885
0.9115,1.6922
0.9125,1.6922
0.9135,1.6922
0.9144,1.6959
0.9153,1.6959
0.9162,1.6885
0.9170,1.6885
0.9178,1.6959
0.9185,1.6922
0.9193,1.6848
0.9200,1.6922
0.9208,1.6922
0.9215,1.6885
0.9223,1.6922
0.9231,1.6848
0.9238,1.6922
0.9246,1.6959
0.9254,1.6922
0.9262,1.6959
0.9269,1.6922
0.9277,1.6922
0.9284,1.6922
0.9292,1.6885
0.9299,1.6922
0.9307,1.6959
0.9315,1.6922
0.9322,1.6848
0.9330,1.6922
0.9338,1.6959
0.9345,1.6922
0.9353,1.6922
0.9360,1.6922
0.9368,1.6885
0.9375,1.6848
0.9383,1.6922
0.9390,1.6922
0.9397,1.6922
0.9405,1.6959
0.9413,1.6922
0.9421,1.6959
0.9428,1.6959
0.9436,1.6848
0.9443,1.6959
0.9456,1.6848
0.9464,1.6848
0.9472,1.6885
0.9479,1.6959
0.9486,1.6922
0.9493,1.6922
0.9501,1.6885
0.9508,1.6885
0.9516,1.6959
0.9524,1.6922
0.9533,1.6959
0.9541,1.6959
0.9549,1.6959
0.9557,1.6885
0.9564,1.6959
0.9572,1.6959
0.9581,1.6922
0.9591,1.6959
0.9601,1.6959
0.9611,1.6922
0.9619,1.6959
0.9626,1.6959
0.9634,1.6959
0.9641,1.6959
0.9649,1.6922
0.9657,1.6959
0.9665,1.6922
0.9673,1.6959
0.9681,1.6959
0.9688,1.6922
0.9696,1.6922
0.9703,1.6959
0.9711,1.6959
0.9718,1.6885
0.9726,1.6959
0.9733,1.6996
0.9741,1.6922
0.9748,1.6959
0.9802,1.6959
0.9810,1.6959
0.9818,1.6959
0.9826,1.6996
0.9833,1.6922
0.9842,1.6922
0.9850,1.6996
0.9858,1.6996
0.9866,1.6959
0.9874,1.6959
0.9882,1.6959
0.9890,1.6996
0.9897,1.6959
0.9905,1.6959
0.9913,1.6959
0.9921,1.6959
0.9929,1.6996
0.9937,1.6959
0.9945,1.6959
0.9953,1.6959
0.9961,1.6922
0.9969,1.6996
0.9977,1.6922
0.9984,1.6959
0.9992,1.6959
1.0001,1.6959
1.0009,1.6922
1.0016,1.6996
1.0024,1.6922
1.0032,1.6922
1.0040,1.6922
1.0049,1.6959
1.0057,1.6885
1.0065,1.6922
1.0073,1.6922
1.0081,1.6996
1.0089,1.6959
1.0097,1.6996
1.0105,1.6922
1.0113,1.6959
1.0121,1.6922
1.0128,1.6959
1.0136,1.6959
1.0143,1.6959
1.0150,1.6885
1.0157,1.6959
1.0164,1.6959
1.0170,1.6959
1.0177,1.6959
1.0184,1.6996
1.0190,1.6922
1.0197,1.6959
1.0204,1.6922
1.0210,1.6959
1.0217,1.6922
1.0224,1.6959
1.0230,1.6959
1.0237,1.6959
1.0245,1.6885
1.0252,1.6996
1.0260,1.6959
1.0266,1.6959
1.0273,1.6922
1.0280,1.6959
1.0287,1.6959
1.0294,1.6959
1.0302,1.6959
1.0309,1.6959
1.0318,1.6959
1.0325,1.6922
1.0333,1.6848
1.0342,1.6922
1.0350,1.6959
1.0358,1.6922
1.0366,1.6959
1.0374,1.6996
1.0381,1.6959
1.0389,1.6959
1.0397,1.6959
1.0405,1.6922
1.0413,1.6959
1.0421,1.6959
1.0429,1.6885
1.0437,1.6959
1.0445,1.6959
1.0452,1.6922
1.0460,1.6959
1.0468,1.6959
1.0476,1.6959
1.0484,1.6959
1.0492,1.6959
1.0499,1.6922
1.0507,1.6959
1.0515,1.6959
1.0524,1.6885
1.0532,1.6922
1.0540,1.6959
1.0549,1.6922
1.0556,1.6959
1.0564,1.6996
1.0571,1.6959
1.0578,1.6959
1.0586,1.6922
1.0593,1.6848
1.0601,1.6959
1.0608,1.6922
1.0614,1.6959
1.0621,1.6922
1.0628,1.6922
1.0635,1.6959
1.0642,1.6922
1.0650,1.6959
1.0658,1.6959
1.0665,1.6922
1.0672,1.6959
1.0679,1.6885
1.0686,1.6922
1.0693,1.6959
1.0699,1.6885
1.0706,1.6885
1.0713,1.6922
1.0721,1.6959
