Время[с],Напряжение[В]
0.0007,1.9111
0.0013,1.9111
0.0019,1.9111
0.0026,1.9037
0.0033,1.9111
0.0039,1.9074
0.0046,1.9148
0.0053,1.9074
0.0060,1.9111
0.0068,1.9111
0.0075,1.9111
0.0083,1.9148
0.0090,1.9148
0.0098,1.9037
0.0104,1.9111
0.0112,1.9037
0.0118,1.9111
0.0125,1.9111
0.0131,1.9111
0.0138,1.9148
0.0144,1.9037
0.0151,1.9111
0.0157,1.9111
0.0164,1.9074
0.0170,1.9111
0.0178,1.9037
0.0185,1.9111
0.0191,1.9111
0.0197,1.9037
0.0204,1.9074
0.0210,1.9148
0.0216,1.9111
0.0223,1.9111
0.0230,1.9037
0.0241,1.9037
0.0250,1.9074
0.0257,1.9111
0.0265,1.9111
0.0272,1.9074
0.0279,1.9074
0.0286,1.9111
0.0294,1.9111
0.0301,1.9111
0.0309,1.9111
0.0316,1.9111
0.0324,1.9037
0.0331,1.9111
0.0338,1.9111
0.0345,1.9074
0.0352,1.9111
0.0359,1.9074
0.0366,1.9000
0.0373,1.9111
0.0380,1.9111
0.0387,1.9074
0.0395,1.9111
0.0402,1.9074
0.0410,1.9111
0.0417,1.9111
0.0424,1.9037
0.0432,1.9111
0.0439,1.9111
0.0446,1.9111
0.0453,1.9074
0.0460,1.9074
0.0467,1.9074
0.0475,1.9074
0.0482,1.9074
0.0489,1.9037
0.0496,1.9074
0.0503,1.9111
0.0509,1.9074
0.0515,1.9074
0.0522,1.9074
0.0530,1.9074
0.0537,1.9111
0.0545,1.9074
0.0553,1.9074
0.0560,1.9074
0.0567,1.9074
0.0575,1.9074
0.0582,1.9111
0.0589,1.9111
0.0596,1.9074
0.0603,1.9074
0.0610,1.9074
0.0617,1.9074
0.0626,1.9074
0.0635,1.9111
0.0643,1.9074
0.0651,1.9037
0.0658,1.9074
0.0666,1.9037
0.0672,1.9074
0.0679,1.9000
0.0685,1.9074
0.0691,1.9074
0.0697,1.9074
0.0704,1.9074
0.0710,1.9074
0.0716,1.9074
0.0722,1.9037
0.0728,1.9074
0.0734,1.9037
0.0740,1.9111
0.0746,1.9074
0.0753,1.9074
0.0759,1.9000
0.0766,1.9074
0.0773,1.9074
0.0779,1.9074
0.0785,1.9074
0.0791,1.9037
0.0798,1.9037
0.0804,1.9074
0.0810,1.9074
0.0816,1.9000
0.0823,1.9000
0.0829,1.9037
0.0835,1.9000
0.0841,1.9074
0.0847,1.9037
0.0854,1.9000
0.0861,1.9074
0.0868,1.9074
0.0875,1.9037
0.0883,1.9037
0.0890,1.9037
0.0897,1.9000
0.0904,1.9000
0.0912,1.9074
0.0919,1.9000
0.0926,1.9074
0.0933,1.9074
0.0940,1.9037
0.0947,1.9000
0.0953,1.9000
0.0960,1.9037
0.0967,1.9000
0.0973,1.9037
0.0980,1.9037
0.0986,1.9074
0.0993,1.9000
0.1000,1.9037
0.1007,1.9037
0.1014,1.9037
0.1021,1.9037
0.1029,1.9037
0.1036,1.9037
0.1043,1.9037
0.1051,1.9074
0.1058,1.9037
0.1065,1.9074
0.1072,1.9037
0.1079,1.9037
0.1085,1.9037
0.1092,1.9074
0.1100,1.9037
0.1106,1.9037
0.1113,1.9074
0.1119,1.9037
0.1126,1.9037
0.1133,1.9037
0.1139,1.9000
0.1146,1.9037
0.1154,1.9000
0.1161,1.9037
0.1168,1.9037
0.1175,1.9000
0.1182,1.9037
0.1190,1.9000
0.1197,1.9037
0.1204,1.9037
0.1210,1.9000
0.1217,1.9037
0.1223,1.9000
0.1230,1.9037
0.1236,1.9074
0.1243,1.9074
0.1250,1.9000
0.1256,1.9037
0.1263,1.9037
0.1270,1.9037
0.1277,1.9037
0.1285,1.9000
0.1292,1.9000
0.1300,1.9037
0.1307,1.9037
0.1314,1.9037
0.1322,1.9000
0.1329,1.9000
0.1336,1.9037
0.1344,1.9000
0.1351,1.9000
0.1358,1.9037
0.1365,1.9000
0.1372,1.9037
0.1379,1.9000
0.1385,1.9037
0.1392,1.9000
0.1399,1.8926
0.1406,1.9000
0.1413,1.9037
0.1420,1.9037
0.1427,1.9000
0.1434,1.9000
0.1441,1.9037
0.1447,1.8963
0.1454,1.9000
0.1461,1.9037
0.1468,1.9000
0.1475,1.9000
0.1483,1.9000
0.1490,1.9037
0.1497,1.8926
0.1505,1.9000
0.1512,1.9000
0.1519,1.9000
0.1527,1.9000
0.1534,1.9000
0.1542,1.8926
0.1549,1.9037
0.1556,1.9000
0.1563,1.9037
0.1570,1.8963
0.1577,1.9000
0.1585,1.9000
0.1592,1.8963
0.1598,1.8963
0.1606,1.9000
0.1612,1.9000
0.1619,1.9000
0.1626,1.9037
0.1634,1.9037
0.1640,1.8963
0.1647,1.8963
0.1654,1.9000
0.1662,1.8963
0.1671,1.8963
0.1681,1.8963
0.1691,1.9000
0.1702,1.8963
0.1714,1.8963
0.1722,1.8926
0.1730,1.8963
0.1737,1.8963
0.1746,1.8963
0.1754,1.8963
0.1762,1.8963
0.1770,1.8963
0.1778,1.8963
0.1785,1.9037
0.1793,1.8963
0.1801,1.8926
0.1809,1.8926
0.1818,1.8963
0.1826,1.8963
0.1834,1.8926
0.1842,1.8926
0.1850,1.8963
0.1858,1.8963
0.1866,1.8963
0.1874,1.8963
0.1882,1.8963
0.1890,1.8963
0.1898,1.8889
0.1907,1.8963
0.1916,1.8963
0.1925,1.8963
0.1933,1.8926
0.1941,1.8963
0.1949,1.8963
0.1956,1.8963
0.1964,1.8963
0.1972,1.8926
0.1980,1.8963
0.1987,1.8926
0.1995,1.8926
0.2003,1.8963
0.2013,1.8963
0.2020,1.8889
0.2028,1.8963
0.2037,1.8889
0.2045,1.8926
0.2054,1.8926
0.2064,1.8963
0.2075,1.8963
0.2084,1.8963
0.2093,1.8963
0.2102,1.8963
0.2111,1.8889
0.2120,1.8963
0.2128,1.8926
0.2137,1.8963
0.2147,1.8963
0.2156,1.8926
0.2163,1.8963
0.2171,1.8963
0.2179,1.8963
0.2188,1.8926
0.2196,1.8963
0.2204,1.8926
0.2212,1.8926
0.2220,1.8852
0.2229,1.8963
0.2236,1.8926
0.2245,1.8963
0.2253,1.8852
0.2260,1.8926
0.2268,1.8926
0.2277,1.8889
0.2285,1.8963
0.2293,1.8926
0.2302,1.8926
0.2310,1.8963
0.2319,1.8963
0.2328,1.8926
0.2337,1.8963
0.2346,1.8963
0.2356,1.8963
0.2363,1.8926
0.2371,1.8926
0.2379,1.8926
0.2387,1.8926
0.2395,1.8926
0.2403,1.8926
0.2410,1.8889
0.2418,1.8889
0.2426,1.8926
0.2434,1.8889
0.2442,1.8963
0.2450,1.8926
0.2458,1.8926
0.2466,1.8889
0.2474,1.8926
0.2482,1.8926
0.2489,1.8926
0.2497,1.8926
0.2505,1.8889
0.2514,1.8889
0.2523,1.8889
0.2531,1.8926
0.2539,1.8852
0.2547,1.8926
0.2555,1.8926
0.2563,1.8963
0.2570,1.8926
0.2578,1.8963
0.2586,1.8852
0.2593,1.8963
0.2601,1.8889
0.2609,1.8889
0.2617,1.8926
0.2624,1.8926
0.2632,1.8852
0.2640,1.8852
0.2648,1.8926
0.2655,1.8926
0.2663,1.8889
0.2673,1.8852
0.2682,1.8889
0.2691,1.8926
0.2699,1.8926
0.2707,1.8926
0.2715,1.8889
0.2723,1.8852
0.2732,1.8926
0.2741,1.8852
0.2751,1.8852
0.2761,1.8926
0.2770,1.8852
0.2778,1.8852
0.2786,1.8926
0.2794,1.8926
0.2801,1.8926
0.2809,1.8889
0.2817,1.8926
0.2825,1.8926
0.2832,1.8926
0.2840,1.8852
0.2848,1.8889
0.2856,1.8926
0.2863,1.8926
0.2870,1.8926
0.2878,1.8889
0.2886,1.8926
0.2894,1.8852
0.2901,1.8889
0.2909,1.8889
0.2917,1.8889
0.2924,1.8889
0.2932,1.8926
0.2940,1.8889
0.2948,1.8926
0.2956,1.8926
0.2964,1.8889
0.2972,1.8889
0.2979,1.8926
0.2986,1.8889
0.2994,1.8889
0.3002,1.8852
0.3009,1.8889
0.3017,1.8852
0.3026,1.8852
0.3034,1.8889
0.3042,1.8852
0.3051,1.8889
0.3059,1.8889
0.3067,1.8889
0.3075,1.8852
0.3083,1.8889
0.3091,1.8889
0.3099,1.8889
0.3106,1.8852
0.3113,1.8814
0.3122,1.8889
0.3130,1.8852
0.3138,1.8889
0.3146,1.8889
0.3155,1.8889
0.3163,1.8889
0.3171,1.8814
0.3179,1.8889
0.3187,1.8852
0.3195,1.8889
0.3204,1.8889
0.3212,1.8889
0.3220,1.8889
0.3229,1.8852
0.3237,1.8889
0.3244,1.8926
0.3252,1.8852
0.3261,1.8889
0.3269,1.8852
0.3277,1.8889
0.3285,1.8814
0.3293,1.8889
0.3301,1.8814
0.3309,1.8814
0.3318,1.8889
0.3326,1.8852
0.3335,1.8889
0.3343,1.8814
0.3352,1.8852
0.3360,1.8889
0.3368,1.8814
0.3377,1.8852
0.3384,1.8852
0.3392,1.8852
0.3400,1.8814
0.3407,1.8777
0.3415,1.8852
0.3422,1.8852
0.3430,1.8852
0.3438,1.8889
0.3446,1.8814
0.3454,1.8852
0.3464,1.8852
0.3474,1.8852
0.3482,1.8814
0.3490,1.8777
0.3498,1.8814
0.3506,1.8852
0.3513,1.8777
0.3519,1.8852
0.3525,1.8777
0.3532,1.8852
0.3538,1.8852
0.3544,1.8852
0.3551,1.8852
0.3557,1.8852
0.3564,1.8814
0.3570,1.8814
0.3577,1.8852
0.3583,1.8852
0.3589,1.8777
0.3596,1.8814
0.3603,1.8852
0.3610,1.8852
0.3617,1.8814
0.3624,1.8852
0.3631,1.8852
0.3638,1.8777
0.3644,1.8852
0.3651,1.8777
0.3658,1.8852
0.3665,1.8852
0.3672,1.8814
0.3678,1.8814
0.3685,1.8814
0.3693,1.8852
0.3700,1.8852
0.3707,1.8814
0.3715,1.8852
0.3722,1.8814
0.3729,1.8852
0.3737,1.8777
0.3744,1.8777
0.3751,1.8740
0.3759,1.8852
0.3766,1.8777
0.3774,1.8814
0.3781,1.8814
0.3789,1.8852
0.3796,1.8852
0.3803,1.8814
0.3810,1.8814
0.3817,1.8814
0.3824,1.8852
0.3831,1.8814
0.3838,1.8740
0.3845,1.8777
0.3852,1.8814
0.3859,1.8777
0.3867,1.8777
0.3874,1.8814
0.3882,1.8814
0.3890,1.8814
0.3897,1.8814
0.3905,1.8777
0.3913,1.8740
0.3921,1.8814
0.3929,1.8814
0.3937,1.8777
0.3944,1.8777
0.3951,1.8814
0.3958,1.8814
0.3965,1.8777
0.3972,1.8777
0.3980,1.8852
0.3987,1.8814
0.3995,1.8814
0.4002,1.8814
0.4010,1.8814
0.4017,1.8740
0.4025,1.8814
0.4032,1.8814
0.4039,1.8814
0.4045,1.8814
0.4052,1.8814
0.4059,1.8777
0.4066,1.8814
0.4073,1.8740
0.4081,1.8814
0.4088,1.8777
0.4095,1.8740
0.4102,1.8852
0.4109,1.8814
0.4115,1.8814
0.4122,1.8740
0.4130,1.8814
0.4137,1.8814
0.4144,1.8703
0.4151,1.8777
0.4158,1.8814
0.4166,1.8814
0.4173,1.8777
0.4180,1.8814
0.4188,1.8777
0.4195,1.8814
0.4202,1.8740
0.4209,1.8777
0.4217,1.8777
0.4224,1.8777
0.4231,1.8814
0.4238,1.8814
0.4245,1.8814
0.4252,1.8814
0.4259,1.8740
0.4266,1.8814
0.4273,1.8814
0.4281,1.8703
0.4289,1.8814
0.4297,1.8814
0.4304,1.8777
0.4312,1.8814
0.4319,1.8777
0.4327,1.8814
0.4334,1.8740
0.4342,1.8777
0.4349,1.8703
0.4356,1.8777
0.4363,1.8703
0.4370,1.8703
0.4377,1.8814
0.4384,1.8703
0.4391,1.8814
0.4397,1.8777
0.4404,1.8703
0.4411,1.8703
0.4417,1.8740
0.4424,1.8777
0.4431,1.8814
0.4438,1.8777
0.4446,1.8740
0.4453,1.8777
0.4460,1.8777
0.4467,1.8777
0.4475,1.8703
0.4482,1.8740
0.4490,1.8777
0.4497,1.8777
0.4505,1.8777
0.4512,1.8777
0.4520,1.8777
0.4528,1.8740
0.4535,1.8777
0.4543,1.8703
0.4550,1.8777
0.4558,1.8814
0.4565,1.8777
0.4572,1.8814
0.4579,1.8777
0.4586,1.8777
0.4592,1.8777
0.4600,1.8703
0.4607,1.8777
0.4614,1.8814
0.4621,1.8740
0.4627,1.8629
0.4634,1.8777
0.4641,1.8666
0.4649,1.8740
0.4656,1.8777
0.4665,1.8740
0.4672,1.8740
0.4680,1.8777
0.4687,1.8740
0.4695,1.8703
0.4703,1.8703
0.4710,1.8777
0.4718,1.8740
0.4725,1.8777
0.4733,1.8703
0.4740,1.8703
0.4749,1.8777
0.4759,1.8740
0.4769,1.8740
0.4776,1.8777
0.4787,1.8740
0.4797,1.8740
0.4810,1.8740
0.4819,1.8740
0.4827,1.8703
0.4836,1.8703
0.4844,1.8777
0.4852,1.8740
0.4860,1.8703
0.4869,1.8666
0.4878,1.8703
0.4886,1.8740
0.4895,1.8666
0.4903,1.8740
0.4912,1.8740
0.4921,1.8629
0.4929,1.8777
0.4937,1.8740
0.4945,1.8740
0.4954,1.8777
0.4962,1.8740
0.4970,1.8740
0.4978,1.8740
0.4986,1.8703
0.4994,1.8740
0.5002,1.8629
0.5010,1.8740
0.5018,1.8740
0.5025,1.8666
0.5033,1.8703
0.5040,1.8703
0.5047,1.8703
0.5055,1.8740
0.5062,1.8666
0.5070,1.8740
0.5079,1.8740
0.5087,1.8703
0.5096,1.8740
0.5104,1.8703
0.5113,1.8740
0.5121,1.8703
0.5130,1.8740
0.5140,1.8740
0.5150,1.8740
0.5159,1.8703
0.5168,1.8703
0.5177,1.8703
0.5186,1.8740
0.5195,1.8703
0.5204,1.8629
0.5215,1.8703
0.5224,1.8629
0.5232,1.8703
0.5241,1.8666
0.5251,1.8666
0.5260,1.8740
0.5268,1.8666
0.5277,1.8703
0.5285,1.8703
0.5295,1.8629
0.5303,1.8703
0.5312,1.8740
0.5320,1.8629
0.5328,1.8629
0.5336,1.8703
0.5345,1.8740
0.5353,1.8740
0.5361,1.8740
0.5369,1.8629
0.5377,1.8703
0.5386,1.8666
0.5394,1.8703
0.5402,1.8740
0.5411,1.8703
0.5419,1.8666
0.5428,1.8703
0.5437,1.8740
0.5446,1.8703
0.5456,1.8703
0.5465,1.8666
0.5474,1.8666
0.5483,1.8629
0.5491,1.8666
0.5500,1.8703
0.5508,1.8666
0.5516,1.8703
0.5524,1.8629
0.5532,1.8703
0.5541,1.8666
0.5552,1.8666
0.5564,1.8666
0.5576,1.8629
0.5584,1.8703
0.5592,1.8666
0.5600,1.8666
0.5608,1.8703
0.5616,1.8592
0.5624,1.8666
0.5632,1.8666
0.5639,1.8629
0.5648,1.8592
0.5656,1.8666
0.5664,1.8666
0.5673,1.8703
0.5681,1.8703
0.5690,1.8666
0.5698,1.8592
0.5705,1.8703
0.5713,1.8666
0.5720,1.8666
0.5727,1.8666
0.5734,1.8666
0.5742,1.8666
0.5752,1.8703
0.5760,1.8666
0.5768,1.8666
0.5776,1.8703
0.5784,1.8592
0.5793,1.8666
0.5801,1.8629
0.5808,1.8666
0.5816,1.8666
0.5824,1.8666
0.5833,1.8629
0.5842,1.8629
0.5850,1.8666
0.5859,1.8666
0.5867,1.8666
0.5874,1.8629
0.5882,1.8592
0.5891,1.8666
0.5899,1.8666
0.5907,1.8703
0.5916,1.8666
0.5924,1.8666
0.5933,1.8666
0.5942,1.8629
0.5950,1.8592
0.5959,1.8666
0.5967,1.8666
0.5975,1.8666
0.5983,1.8666
0.5992,1.8666
0.6000,1.8629
0.6010,1.8629
0.6021,1.8666
0.6031,1.8666
0.6042,1.8666
0.6050,1.8666
0.6058,1.8666
0.6067,1.8592
0.6074,1.8666
0.6082,1.8666
0.6090,1.8592
0.6098,1.8629
0.6106,1.8629
0.6114,1.8666
0.6123,1.8666
0.6130,1.8555
0.6138,1.8629
0.6146,1.8666
0.6153,1.8666
0.6161,1.8666
0.6169,1.8666
0.6176,1.8629
0.6184,1.8666
0.6191,1.8629
0.6199,1.8666
0.6207,1.8555
0.6215,1.8629
0.6223,1.8555
0.6231,1.8666
0.6240,1.8629
0.6249,1.8666
0.6257,1.8592
0.6266,1.8629
0.6275,1.8666
0.6284,1.8629
0.6292,1.8629
0.6301,1.8592
0.6309,1.8592
0.6317,1.8555
0.6325,1.8555
0.6334,1.8629
0.6342,1.8592
0.6350,1.8592
0.6358,1.8629
0.6367,1.8592
0.6375,1.8629
0.6383,1.8666
0.6392,1.8592
0.6400,1.8629
0.6408,1.8629
0.6416,1.8629
0.6425,1.8629
0.6433,1.8629
0.6442,1.8629
0.6450,1.8629
0.6458,1.8666
0.6466,1.8629
0.6475,1.8629
0.6483,1.8629
0.6491,1.8592
0.6500,1.8592
0.6508,1.8592
0.6517,1.8629
0.6525,1.8629
0.6534,1.8592
0.6542,1.8629
0.6551,1.8592
0.6559,1.8555
0.6568,1.8629
0.6577,1.8629
0.6585,1.8629
0.6594,1.8555
0.6602,1.8629
0.6610,1.8629
0.6618,1.8592
0.6626,1.8629
0.6635,1.8518
0.6643,1.8629
0.6652,1.8629
0.6660,1.8629
0.6668,1.8629
0.6677,1.8555
0.6685,1.8629
0.6694,1.8592
0.6702,1.8629
0.6710,1.8592
0.6718,1.8666
0.6725,1.8592
0.6733,1.8629
0.6741,1.8629
0.6749,1.8629
0.6757,1.8629
0.6765,1.8629
0.6773,1.8592
0.6781,1.8592
0.6789,1.8592
0.6798,1.8629
0.6806,1.8592
0.6814,1.8592
0.6822,1.8592
0.6830,1.8592
0.6838,1.8555
0.6846,1.8592
0.6853,1.8592
0.6861,1.8518
0.6869,1.8592
0.6877,1.8592
0.6885,1.8518
0.6893,1.8555
0.6901,1.8592
0.6909,1.8629
0.6917,1.8592
0.6925,1.8592
0.6933,1.8555
0.6941,1.8592
0.6949,1.8555
0.6956,1.8592
0.6964,1.8555
0.6972,1.8592
0.6980,1.8592
0.6989,1.8480
0.6997,1.8555
0.7006,1.8592
0.7015,1.8592
0.7023,1.8592
0.7031,1.8555
0.7039,1.8555
0.7047,1.8480
0.7055,1.8592
0.7062,1.8555
0.7071,1.8592
0.7079,1.8592
0.7088,1.8592
0.7097,1.8480
0.7106,1.8592
0.7115,1.8592
0.7123,1.8592
0.7132,1.8592
0.7140,1.8592
0.7148,1.8592
0.7157,1.8592
0.7165,1.8592
0.7173,1.8555
0.7181,1.8480
0.7189,1.8555
0.7197,1.8518
0.7206,1.8518
0.7214,1.8592
0.7222,1.8592
0.7230,1.8592
0.7238,1.8592
0.7245,1.8592
0.7254,1.8555
0.7263,1.8555
0.7272,1.8555
0.7280,1.8592
0.7289,1.8555
0.7297,1.8555
0.7305,1.8518
0.7314,1.8555
0.7322,1.8555
0.7331,1.8555
0.7339,1.8518
0.7348,1.8480
0.7356,1.8555
0.7365,1.8555
0.7373,1.8555
0.7381,1.8592
0.7389,1.8555
0.7397,1.8555
0.7405,1.8555
0.7413,1.8592
0.7421,1.8555
0.7429,1.8555
0.7437,1.8555
0.7445,1.8518
0.7453,1.8555
0.7462,1.8518
0.7470,1.8518
0.7478,1.8480
0.7486,1.8555
0.7494,1.8555
0.7502,1.8592
0.7510,1.8555
0.7518,1.8518
0.7526,1.8518
0.7534,1.8518
0.7542,1.8592
0.7550,1.8555
0.7559,1.8555
0.7567,1.8443
0.7575,1.8555
0.7583,1.8555
0.7591,1.8518
0.7600,1.8518
0.7608,1.8518
0.7616,1.8518
0.7625,1.8518
0.7634,1.8518
0.7642,1.8555
0.7651,1.8518
0.7660,1.8555
0.7668,1.8518
0.7676,1.8555
0.7684,1.8555
0.7693,1.8480
0.7702,1.8480
0.7710,1.8518
0.7718,1.8480
0.7726,1.8480
0.7734,1.8555
0.7742,1.8518
0.7751,1.8518
0.7759,1.8443
0.7766,1.8480
0.7775,1.8518
0.7783,1.8518
0.7791,1.8480
0.7799,1.8518
0.7807,1.8518
0.7815,1.8518
0.7823,1.8480
0.7831,1.8480
0.7839,1.8518
0.7847,1.8443
0.7855,1.8518
0.7863,1.8555
0.7872,1.8518
0.7881,1.8518
0.7889,1.8555
0.7898,1.8443
0.7907,1.8480
0.7915,1.8518
0.7923,1.8480
0.7931,1.8480
0.7939,1.8518
0.7947,1.8518
0.7956,1.8406
0.7964,1.8518
0.7972,1.8480
0.7980,1.8518
0.7988,1.8518
0.7996,1.8518
0.8004,1.8480
0.8012,1.8443
0.8020,1.8480
0.8028,1.8443
0.8036,1.8480
0.8045,1.8480
0.8053,1.8518
0.8061,1.8480
0.8069,1.8443
0.8077,1.8518
0.8085,1.8480
0.8094,1.8518
0.8102,1.8406
0.8110,1.8443
0.8119,1.8443
0.8127,1.8443
0.8135,1.8518
0.8143,1.8443
0.8151,1.8480
0.8159,1.8480
0.8167,1.8480
0.8175,1.8443
0.8184,1.8406
0.8192,1.8443
0.8200,1.8480
0.8208,1.8518
0.8216,1.8518
0.8224,1.8443
0.8232,1.8480
0.8241,1.8406
0.8249,1.8443
0.8257,1.8406
0.8266,1.8480
0.8274,1.8480
0.8282,1.8443
0.8290,1.8443
0.8298,1.8518
0.8306,1.8480
0.8315,1.8480
0.8323,1.8406
0.8330,1.8518
0.8339,1.8443
0.8347,1.8480
0.8355,1.8518
0.8363,1.8406
0.8372,1.8480
0.8380,1.8406
0.8388,1.8480
0.8396,1.8443
0.8404,1.8518
0.8413,1.8443
0.8421,1.8480
0.8429,1.8443
0.8437,1.8406
0.8446,1.8480
0.8454,1.8406
0.8462,1.8406
0.8470,1.8443
0.8478,1.8443
0.8485,1.8443
0.8493,1.8480
0.8500,1.8443
0.8508,1.8480
0.8515,1.8406
0.8523,1.8406
0.8530,1.8443
0.8537,1.8480
0.8545,1.8480
0.8552,1.8406
0.8560,1.8480
0.8567,1.8406
0.8575,1.8443
0.8584,1.8406
0.8592,1.8443
0.8600,1.8480
0.8608,1.8369
0.8616,1.8406
0.8624,1.8406
0.8632,1.8406
0.8640,1.8480
0.8648,1.8480
0.8656,1.8480
0.8664,1.8443
0.8672,1.8443
0.8680,1.8443
0.8688,1.8406
0.8695,1.8443
0.8702,1.8480
0.8710,1.8480
0.8718,1.8406
0.8725,1.8443
0.8732,1.8406
0.8740,1.8406
0.8748,1.8443
0.8755,1.8406
0.8763,1.8443
0.8770,1.8480
0.8780,1.8443
0.8788,1.8480
0.8796,1.8443
0.8804,1.8480
0.8812,1.8406
0.8821,1.8443
0.8829,1.8443
0.8837,1.8443
0.8845,1.8369
0.8853,1.8443
0.8861,1.8443
0.8869,1.8406
0.8876,1.8406
0.8884,1.8406
0.8891,1.8443
0.8899,1.8443
0.8906,1.8443
0.8914,1.8443
0.8921,1.8443
0.8929,1.8406
0.8936,1.8406
0.8945,1.8406
0.8953,1.8369
0.8961,1.8443
0.8969,1.8443
0.8976,1.8406
0.8984,1.8443
0.8992,1.8443
0.9000,1.8443
0.9008,1.8443
0.9016,1.8443
0.9024,1.8332
0.9032,1.8406
0.9040,1.8443
0.9047,1.8406
0.9055,1.8443
0.9063,1.8443
0.9070,1.8443
0.9078,1.8406
0.9086,1.8406
0.9094,1.8480
0.9101,1.8406
0.9109,1.8369
0.9117,1.8443
0.9126,1.8443
0.9134,1.8443
0.9142,1.8480
0.9150,1.8369
0.9158,1.8443
0.9166,1.8480
0.9174,1.8443
0.9182,1.8369
0.9190,1.8443
0.9198,1.8443
0.9206,1.8443
0.9214,1.8406
0.9222,1.8480
0.9230,1.8480
0.9238,1.8480
0.9247,1.8406
0.9255,1.8443
0.9263,1.8480
0.9271,1.8480
0.9278,1.8443
0.9285,1.8480
0.9293,1.8406
0.9300,1.8443
0.9307,1.8406
0.9315,1.8480
0.9323,1.8443
0.9331,1.8406
0.9338,1.8443
0.9346,1.8480
0.9355,1.8443
0.9365,1.8443
0.9374,1.8406
0.9384,1.8369
0.9392,1.8443
0.9401,1.8480
0.9410,1.8443
0.9418,1.8406
0.9426,1.8443
0.9433,1.8443
0.9441,1.8443
0.9448,1.8406
0.9456,1.8406
0.9464,1.8443
0.9472,1.8406
0.9479,1.8480
0.9487,1.8443
0.9494,1.8406
0.9502,1.8443
0.9509,1.8443
0.9517,1.8443
0.9524,1.8406
0.9532,1.8480
0.9540,1.8443
0.9547,1.8406
0.9555,1.8480
0.9562,1.8443
0.9570,1.8480
0.9578,1.8443
0.9586,1.8443
0.9594,1.8443
0.9603,1.8480
0.9611,1.8406
0.9619,1.8443
0.9628,1.8406
0.9636,1.8406
0.9644,1.8443
0.9652,1.8443
0.9660,1.8443
0.9668,1.8443
0.9676,1.8443
0.9684,1.8443
0.9691,1.8443
0.9698,1.8443
0.9706,1.8443
0.9714,1.8443
0.9722,1.8480
0.9729,1.8369
0.9737,1.8406
0.9744,1.8332
0.9752,1.8406
0.9759,1.8480
0.9767,1.8406
0.9775,1.8443
0.9783,1.8443
0.9792,1.8406
0.9800,1.8443
0.9809,1.8443
0.9818,1.8443
0.9827,1.8406
0.9835,1.8443
0.9844,1.8406
0.9852,1.8443
0.9861,1.8443
0.9869,1.8406
0.9876,1.8406
0.9884,1.8406
0.9891,1.8369
0.9899,1.8406
0.9906,1.8332
0.9914,1.8406
0.9921,1.8443
0.9929,1.8406
0.9936,1.8369
0.9944,1.8443
0.9953,1.8406
0.9961,1.8406
0.9969,1.8369
0.9977,1.8369
0.9984,1.8369
0.9996,1.8332
1.0005,1.8406
1.0013,1.8369
1.0021,1.8406
1.0029,1.8332
1.0038,1.8406
1.0045,1.8406
1.0052,1.8369
1.0059,1.8406
1.0066,1.8443
1.0073,1.8369
1.0080,1.8406
1.0086,1.8369
1.0093,1.8332
1.0100,1.8406
1.0107,1.8406
1.0114,1.8295
1.0121,1.8369
1.0128,1.8406
1.0135,1.8406
1.0142,1.8369
1.0149,1.8369
1.0155,1.8332
1.0163,1.8369
1.0170,1.8332
1.0177,1.8406
1.0184,1.8369
1.0191,1.8369
1.0198,1.8332
1.0206,1.8295
1.0213,1.8369
1.0221,1.8369
1.0229,1.8369
1.0236,1.8369
1.0245,1.8332
1.0253,1.8369
1.0262,1.8369
1.0270,1.8369
1.0278,1.8406
1.0285,1.8369
1.0293,1.8369
1.0301,1.8332
1.0308,1.8369
1.0316,1.8332
1.0324,1.8369
1.0331,1.8295
1.0339,1.8369
1.0346,1.8295
1.0354,1.8369
1.0361,1.8332
1.0369,1.8369
1.0378,1.8369
1.0386,1.8369
1.0394,1.8369
1.0402,1.8369
1.0410,1.8332
1.0419,1.8295
1.0427,1.8369
1.0434,1.8258
1.0442,1.8369
1.0450,1.8295
1.0458,1.8332
1.0466,1.8369
1.0474,1.8332
1.0483,1.8369
1.0491,1.8369
1.0499,1.8332
1.0507,1.8369
1.0515,1.8369
1.0523,1.8258
1.0531,1.8369
1.0540,1.8295
1.0548,1.8369
1.0557,1.8369
1.0565,1.8332
1.0572,1.8332
1.0579,1.8295
1.0586,1.8295
1.0593,1.8332
1.0601,1.8332
1.0608,1.8332
1.0615,1.8332
1.0622,1.8369
1.0628,1.8295
1.0635,1.8258
1.0642,1.8332
1.0649,1.8332
1.0656,1.8295
1.0663,1.8332
1.0671,1.8332
1.0678,1.8332
1.0686,1.8332
1.0694,1.8332
1.0701,1.8369
1.0709,1.8332
1.0716,1.8369
1.0723,1.8295
1.0730,1.8369
1.0738,1.8369
1.0746,1.8332
1.0753,1.8332
1.0760,1.8332
1.0768,1.8258
1.0775,1.8332
1.0782,1.8332
1.0789,1.8332
1.0796,1.8295
1.0803,1.8332
1.0810,1.8295
1.0817,1.8332
1.0823,1.8332
1.0831,1.8369
1.0837,1.8332
1.0845,1.8332
1.0853,1.8332
1.0861,1.8221
1.0869,1.8332
1.0876,1.8332
1.0884,1.8295
1.0892,1.8332
1.0899,1.8295
1.0907,1.8332
1.0914,1.8295
