Время[с],Напряжение[В]
5.0469,1.5400
5.0477,1.5400
5.0486,1.5400
5.0495,1.5400
5.0504,1.5363
5.0513,1.5400
5.0522,1.5400
5.0531,1.5400
5.0540,1.5363
5.0549,1.5363
5.0558,1.5326
5.0567,1.5400
5.0576,1.5400
5.0585,1.5400
5.0595,1.5400
5.0604,1.5400
5.0614,1.5326
5.0623,1.5363
5.0632,1.5363
5.0640,1.5400
5.0649,1.5400
5.0658,1.5400
5.0667,1.5400
5.0676,1.5363
5.0685,1.5400
5.0694,1.5363
5.0703,1.5363
5.0712,1.5326
5.0722,1.5326
5.0731,1.5400
5.0740,1.5400
5.0749,1.5363
5.0758,1.5400
5.0768,1.5363
5.0777,1.5326
5.0786,1.5363
5.0795,1.5400
5.0804,1.5400
5.0813,1.5363
5.0822,1.5363
5.0831,1.5363
5.0840,1.5326
5.0849,1.5363
5.0859,1.5400
5.0869,1.5289
5.0878,1.5363
5.0887,1.5326
5.0897,1.5400
5.0908,1.5363
5.0919,1.5363
5.0928,1.5363
5.0938,1.5363
5.0948,1.5363
5.0957,1.5363
5.0966,1.5363
5.0976,1.5363
5.0987,1.5363
5.0997,1.5363
5.1006,1.5363
5.1015,1.5363
5.1024,1.5363
5.1033,1.5363
5.1043,1.5363
5.1052,1.5363
5.1062,1.5326
5.1072,1.5326
5.1081,1.5289
5.1090,1.5326
5.1100,1.5363
5.1110,1.5363
5.1120,1.5363
5.1129,1.5363
5.1138,1.5326
5.1147,1.5363
5.1156,1.5363
5.1166,1.5400
5.1175,1.5289
5.1184,1.5326
5.1193,1.5363
5.1202,1.5289
5.1212,1.5326
5.1221,1.5326
5.1230,1.5289
5.1242,1.5326
5.1253,1.5363
5.1265,1.5363
5.1278,1.5326
5.1292,1.5363
5.1302,1.5363
5.1312,1.5363
5.1323,1.5363
5.1333,1.5326
5.1343,1.5289
5.1355,1.5326
5.1367,1.5289
5.1378,1.5326
5.1390,1.5326
5.1401,1.5363
5.1414,1.5326
5.1425,1.5363
5.1436,1.5326
5.1447,1.5289
5.1459,1.5289
5.1469,1.5326
5.1480,1.5363
5.1491,1.5326
5.1503,1.5326
5.1514,1.5326
5.1524,1.5363
5.1535,1.5326
5.1548,1.5326
5.1563,1.5289
5.1574,1.5289
5.1586,1.5326
5.1596,1.5326
5.1607,1.5289
5.1618,1.5326
5.1628,1.5326
5.1639,1.5252
5.1651,1.5289
5.1661,1.5289
5.1671,1.5326
5.1680,1.5289
5.1691,1.5326
5.1700,1.5326
5.1710,1.5363
5.1720,1.5326
5.1729,1.5326
5.1739,1.5326
5.1749,1.5326
5.1760,1.5252
5.1770,1.5326
5.1780,1.5363
5.1790,1.5289
5.1800,1.5326
5.1813,1.5326
5.1823,1.5252
5.1833,1.5289
5.1844,1.5326
5.1855,1.5326
5.1865,1.5289
5.1876,1.5289
5.1887,1.5326
5.1898,1.5252
5.1908,1.5289
5.1918,1.5326
5.1928,1.5289
5.1937,1.5289
5.1946,1.5289
5.1956,1.5289
5.1964,1.5289
5.1973,1.5326
5.1982,1.5326
5.1991,1.5326
5.2000,1.5289
5.2008,1.5326
5.2016,1.5289
5.2024,1.5326
5.2033,1.5289
5.2041,1.5289
5.2049,1.5215
5.2057,1.5252
5.2065,1.5289
5.2073,1.5252
5.2081,1.5289
5.2089,1.5289
5.2098,1.5289
5.2106,1.5289
5.2114,1.5289
5.2123,1.5252
5.2131,1.5289
5.2140,1.5289
5.2148,1.5289
5.2157,1.5252
5.2166,1.5289
5.2175,1.5252
5.2187,1.5289
5.2197,1.5289
5.2206,1.5289
5.2216,1.5289
5.2225,1.5289
5.2235,1.5289
5.2244,1.5289
5.2254,1.5289
5.2265,1.5289
5.2277,1.5289
5.2287,1.5289
5.2298,1.5289
5.2308,1.5215
5.2319,1.5252
5.2335,1.5289
5.2351,1.5215
5.2362,1.5252
5.2372,1.5252
5.2381,1.5252
5.2395,1.5289
5.2408,1.5215
5.2420,1.5252
5.2432,1.5252
5.2443,1.5215
5.2454,1.5252
5.2463,1.5326
5.2473,1.5252
5.2483,1.5289
5.2492,1.5215
5.2502,1.5252
5.2511,1.5252
5.2521,1.5289
5.2530,1.5252
5.2540,1.5215
5.2549,1.5252
5.2558,1.5178
5.2568,1.5252
5.2578,1.5252
5.2587,1.5252
5.2597,1.5252
5.2606,1.5215
5.2616,1.5252
5.2626,1.5252
5.2635,1.5252
5.2645,1.5252
5.2654,1.5252
5.2663,1.5289
5.2673,1.5252
5.2683,1.5252
5.2692,1.5252
5.2702,1.5215
5.2711,1.5178
5.2721,1.5252
5.2730,1.5252
5.2740,1.5215
5.2750,1.5215
5.2759,1.5215
5.2769,1.5252
5.2778,1.5252
5.2788,1.5252
5.2797,1.5215
5.2807,1.5252
5.2817,1.5252
5.2826,1.5252
5.2835,1.5252
5.2845,1.5252
5.2854,1.5252
5.2863,1.5215
5.2873,1.5215
5.2882,1.5252
5.2892,1.5252
5.2902,1.5215
5.2911,1.5289
5.2921,1.5215
5.2931,1.5215
5.2940,1.5215
5.2949,1.5178
5.2958,1.5289
5.2968,1.5252
5.2978,1.5178
5.2988,1.5252
5.2998,1.5252
5.3007,1.5215
5.3016,1.5252
5.3025,1.5215
5.3034,1.5215
5.3043,1.5178
5.3053,1.5215
5.3063,1.5178
5.3072,1.5215
5.3082,1.5215
5.3092,1.5215
5.3101,1.5178
5.3110,1.5215
5.3119,1.5215
5.3128,1.5215
5.3137,1.5252
5.3147,1.5215
5.3156,1.5215
5.3166,1.5215
5.3176,1.5215
5.3186,1.5215
5.3195,1.5178
5.3208,1.5178
5.3221,1.5215
5.3234,1.5178
5.3250,1.5215
5.3265,1.5215
5.3275,1.5252
5.3287,1.5215
5.3298,1.5215
5.3309,1.5178
5.3319,1.5252
5.3330,1.5215
5.3341,1.5178
5.3352,1.5178
5.3363,1.5215
5.3374,1.5178
5.3385,1.5178
5.3396,1.5215
5.3407,1.5141
5.3418,1.5141
5.3429,1.5215
5.3439,1.5215
5.3450,1.5215
5.3461,1.5141
5.3472,1.5215
5.3483,1.5215
5.3494,1.5215
5.3505,1.5252
5.3516,1.5141
5.3526,1.5215
5.3536,1.5141
5.3546,1.5141
5.3557,1.5252
5.3567,1.5178
5.3577,1.5215
5.3589,1.5215
5.3604,1.5178
5.3616,1.5215
5.3628,1.5178
5.3640,1.5141
5.3651,1.5215
5.3662,1.5215
5.3674,1.5178
5.3686,1.5215
5.3697,1.5178
5.3707,1.5215
5.3717,1.5141
5.3727,1.5215
5.3737,1.5141
5.3747,1.5178
5.3757,1.5178
5.3767,1.5215
5.3777,1.5141
5.3787,1.5178
5.3896,1.5215
5.3907,1.5178
5.3918,1.5141
5.3928,1.5178
5.3939,1.5141
5.3950,1.5178
5.3960,1.5141
5.3971,1.5178
5.3982,1.5178
5.3992,1.5141
5.4003,1.5141
5.4014,1.5178
5.4024,1.5141
5.4035,1.5141
5.4046,1.5141
5.4058,1.5104
5.4074,1.5215
5.4089,1.5178
5.4102,1.5141
5.4112,1.5141
5.4124,1.5178
5.4139,1.5178
5.4154,1.5141
5.4167,1.5178
5.4180,1.5066
5.4192,1.5178
5.4202,1.5178
5.4212,1.5104
5.4222,1.5104
5.4232,1.5141
5.4243,1.5178
5.4253,1.5178
5.4263,1.5141
5.4273,1.5178
5.4284,1.5141
5.4295,1.5178
5.4305,1.5178
5.4314,1.5178
5.4324,1.5141
5.4334,1.5178
5.4344,1.5178
5.4354,1.5141
5.4364,1.5141
5.4374,1.5178
5.4384,1.5141
5.4395,1.5141
5.4405,1.5178
5.4416,1.5104
5.4426,1.5066
5.4436,1.5141
5.4445,1.5066
5.4455,1.5141
5.4465,1.5141
5.4475,1.5141
5.4486,1.5141
5.4496,1.5066
5.4506,1.5141
5.4516,1.5141
5.4525,1.5104
5.4536,1.5141
5.4545,1.5066
5.4555,1.5178
5.4565,1.5104
5.4575,1.5104
5.4586,1.5141
5.4596,1.5104
5.4605,1.5104
5.4615,1.5141
5.4625,1.5141
5.4636,1.5066
5.4646,1.5104
5.4656,1.5141
5.4666,1.5104
5.4682,1.5066
5.4708,1.5066
5.4718,1.5141
5.4728,1.5066
5.4738,1.5141
5.4748,1.5104
5.4759,1.5104
5.4790,1.5141
5.4801,1.5104
5.4812,1.5066
5.4823,1.5104
5.4835,1.5141
5.4846,1.5029
5.4857,1.5104
5.4868,1.5141
5.4879,1.5066
5.4890,1.5066
5.4900,1.5141
5.4911,1.5104
5.4921,1.5178
5.4931,1.5141
5.4942,1.5104
5.4952,1.5104
5.4963,1.5104
5.4974,1.5104
5.4984,1.5141
5.4995,1.5104
5.5005,1.5066
5.5016,1.5141
5.5027,1.5104
5.5037,1.5104
5.5048,1.5066
5.5059,1.5104
5.5070,1.5104
5.5081,1.5104
5.5092,1.5104
5.5104,1.5104
5.5116,1.5104
5.5127,1.5066
5.5137,1.5104
5.5149,1.5141
5.5160,1.5066
5.5172,1.5104
5.5183,1.5141
5.5195,1.5104
5.5207,1.5104
5.5220,1.5066
5.5232,1.5066
5.5244,1.5104
5.5256,1.5104
5.5267,1.5104
5.5278,1.5104
5.5291,1.5104
5.5303,1.4992
5.5315,1.5104
5.5326,1.5066
5.5338,1.5104
5.5348,1.5066
5.5360,1.5029
5.5370,1.5066
5.5381,1.5066
5.5392,1.5066
5.5403,1.5104
5.5413,1.5066
5.5427,1.5104
5.5440,1.5029
5.5451,1.5066
5.5461,1.5066
5.5471,1.5104
5.5482,1.5066
5.5492,1.5066
5.5503,1.5104
5.5514,1.5066
5.5524,1.5029
5.5533,1.4992
5.5542,1.5104
5.5551,1.5104
5.5559,1.5066
5.5568,1.5066
5.5576,1.5104
5.5584,1.4992
5.5593,1.5029
5.5602,1.5104
5.5611,1.5066
5.5620,1.5104
5.5628,1.5104
5.5637,1.5066
5.5645,1.5104
5.5654,1.4992
5.5663,1.5066
5.5672,1.5066
5.5680,1.5029
5.5690,1.4992
5.5700,1.5066
5.5710,1.4992
5.5720,1.5066
5.5729,1.4992
5.5739,1.5066
5.5748,1.5066
5.5759,1.4992
5.5769,1.5066
5.5779,1.5029
5.5789,1.5066
5.5799,1.5029
5.5809,1.5066
5.5819,1.5029
5.5828,1.5029
5.5838,1.5029
5.5848,1.5029
5.5858,1.5066
5.5868,1.5066
5.5878,1.5029
5.5888,1.5066
5.5897,1.5066
5.5906,1.5066
5.5915,1.5066
5.5924,1.5029
5.5934,1.5029
5.5944,1.5029
5.5954,1.5029
5.5964,1.5066
5.5974,1.5029
5.5984,1.5066
5.5993,1.5066
5.6003,1.5029
5.6012,1.4992
5.6021,1.4992
5.6031,1.5029
5.6040,1.5029
5.6049,1.4992
5.6059,1.5029
5.6068,1.5066
5.6077,1.5029
5.6087,1.5066
5.6097,1.5066
5.6106,1.5029
5.6115,1.4992
5.6124,1.5066
5.6133,1.5066
5.6143,1.5029
5.6152,1.4955
5.6162,1.4992
5.6172,1.4992
5.6181,1.5066
5.6190,1.5029
5.6200,1.5029
5.6210,1.5066
5.6219,1.5066
5.6229,1.5029
5.6238,1.4992
5.6248,1.5029
5.6258,1.5066
5.6267,1.4992
5.6277,1.4992
5.6286,1.5066
5.6295,1.5029
5.6305,1.4992
5.6314,1.5029
5.6323,1.5029
5.6333,1.4992
5.6342,1.4955
5.6352,1.5029
5.6362,1.5029
5.6371,1.5029
5.6381,1.4992
5.6390,1.4992
5.6399,1.4955
5.6409,1.5029
5.6418,1.4992
5.6427,1.5029
5.6437,1.5066
5.6447,1.4992
5.6457,1.5029
5.6466,1.5029
5.6476,1.4992
5.6486,1.5029
5.6497,1.4992
5.6506,1.4955
5.6516,1.4955
5.6525,1.4992
5.6535,1.4992
5.6544,1.4992
5.6553,1.4992
5.6562,1.5029
5.6572,1.4992
5.6582,1.5029
5.6592,1.4992
5.6602,1.4992
5.6611,1.4992
5.6621,1.5029
5.6634,1.4992
5.6646,1.4992
5.6659,1.4955
5.6674,1.4918
5.6685,1.5029
5.6695,1.5029
5.6705,1.4955
5.6716,1.5029
5.6727,1.5029
5.6739,1.4955
5.6750,1.4918
5.6761,1.4992
5.6773,1.4992
5.6784,1.4992
5.6795,1.4992
5.6806,1.4992
5.6816,1.5029
5.6827,1.4992
5.6839,1.4955
5.6849,1.5029
5.6860,1.4992
5.6870,1.4992
5.6882,1.4992
5.6893,1.5029
5.6904,1.4992
5.6915,1.4918
5.6926,1.4992
5.6937,1.4955
5.6948,1.4992
5.6958,1.4992
5.6969,1.4992
5.6979,1.5029
5.6989,1.4992
5.7000,1.4955
5.7010,1.4955
5.7022,1.4992
5.7036,1.4955
5.7048,1.4992
5.7059,1.4992
5.7071,1.4955
5.7083,1.4955
5.7094,1.4992
5.7104,1.4992
5.7115,1.5029
5.7125,1.4955
5.7135,1.4992
5.7146,1.4955
5.7157,1.4955
5.7167,1.4955
5.7178,1.4992
5.7188,1.4992
5.7198,1.4992
5.7207,1.4992
5.7217,1.4992
5.7228,1.4918
5.7238,1.4955
5.7248,1.4918
5.7258,1.4955
5.7268,1.4992
5.7278,1.5029
5.7288,1.5029
5.7298,1.4992
5.7308,1.4955
5.7319,1.4955
5.7328,1.4992
5.7338,1.4992
5.7348,1.4992
5.7357,1.4992
5.7367,1.4992
5.7378,1.4992
5.7389,1.4992
5.7399,1.4955
5.7443,1.4992
5.7455,1.4918
5.7466,1.4955
5.7477,1.4992
5.7488,1.4992
5.7498,1.4955
5.7512,1.4955
5.7529,1.4992
5.7542,1.4955
5.7553,1.4955
5.7565,1.4992
5.7580,1.4918
5.7595,1.4992
5.7609,1.4992
5.7623,1.4955
5.7634,1.4918
5.7646,1.4992
5.7657,1.4992
5.7669,1.4955
5.7680,1.4955
5.7691,1.4955
5.7703,1.4992
5.7715,1.4955
5.7726,1.4955
5.7737,1.4918
5.7747,1.4992
5.7758,1.4992
5.7769,1.4955
5.7779,1.4955
5.7789,1.4918
5.7799,1.4992
5.7810,1.4918
5.7820,1.4918
5.7830,1.4992
5.7840,1.4918
5.7850,1.4955
5.7861,1.4881
5.7871,1.4992
5.7882,1.4955
5.7893,1.4992
5.7904,1.4955
5.7915,1.4955
5.7925,1.4918
5.7935,1.4955
5.7944,1.4992
5.7954,1.4955
5.7964,1.4955
5.7975,1.4955
5.7988,1.4955
5.8001,1.4918
5.8015,1.4992
5.8026,1.4992
5.8035,1.4955
5.8045,1.4992
5.8054,1.4881
5.8064,1.4881
5.8073,1.4955
5.8083,1.4955
5.8093,1.4955
5.8104,1.4955
5.8115,1.4881
5.8125,1.4918
5.8135,1.4955
5.8145,1.4955
5.8156,1.4992
5.8165,1.4918
5.8175,1.4918
5.8185,1.4955
5.8196,1.4955
5.8206,1.4955
5.8217,1.4918
5.8227,1.4992
5.8236,1.4955
5.8247,1.4955
5.8257,1.4955
5.8267,1.4881
5.8277,1.4918
5.8287,1.4955
5.8337,1.4955
5.8348,1.4918
5.8358,1.4918
5.8369,1.4955
5.8379,1.4918
5.8390,1.4881
5.8401,1.4992
5.8411,1.4955
5.8423,1.4955
5.8434,1.4955
5.8446,1.4955
5.8457,1.4955
5.8468,1.4992
5.8479,1.4881
5.8490,1.4955
5.8501,1.4918
5.8512,1.4955
5.8522,1.4881
5.8533,1.4881
5.8543,1.4955
5.8553,1.4955
5.8563,1.4955
5.8573,1.4918
5.8582,1.4881
5.8592,1.4955
5.8603,1.4918
5.8613,1.4955
5.8623,1.4955
5.8632,1.4955
5.8642,1.4918
5.8652,1.4918
5.8663,1.4955
5.8673,1.4918
5.8682,1.4992
5.8692,1.4844
5.8702,1.4881
5.8712,1.4955
5.8722,1.4918
5.8732,1.4955
5.8742,1.4955
5.8752,1.4955
5.8761,1.4918
5.8771,1.4881
5.8781,1.4955
5.8790,1.4955
5.8800,1.4881
5.8810,1.4918
5.8819,1.4955
5.8829,1.4955
5.8839,1.4918
5.8849,1.4918
5.8858,1.4881
5.8868,1.4955
5.8878,1.4955
5.8888,1.4955
5.8897,1.4955
5.8908,1.4918
5.8919,1.4881
5.8930,1.4955
5.8941,1.4918
5.8950,1.4918
5.8960,1.4918
5.8970,1.4881
5.8980,1.4955
5.8990,1.4881
5.9001,1.4955
5.9012,1.4918
5.9022,1.4918
5.9031,1.4955
5.9041,1.4918
5.9051,1.4918
5.9061,1.4918
5.9071,1.4918
5.9082,1.4918
5.9091,1.4918
5.9102,1.4918
5.9112,1.4881
5.9122,1.4918
5.9132,1.4955
5.9142,1.4881
5.9152,1.4881
5.9162,1.4918
5.9172,1.4955
5.9182,1.4918
5.9192,1.4918
5.9203,1.4918
5.9213,1.4918
5.9223,1.4881
5.9233,1.4881
5.9245,1.4955
5.9255,1.4918
5.9268,1.4918
5.9278,1.4918
5.9289,1.4918
5.9299,1.4955
5.9309,1.4918
5.9319,1.4955
5.9329,1.4881
5.9339,1.4918
5.9349,1.4918
5.9359,1.4955
5.9370,1.4881
5.9380,1.4881
5.9390,1.4955
5.9400,1.4918
5.9410,1.4881
5.9420,1.4881
5.9439,1.4881
5.9453,1.4918
5.9463,1.4955
5.9473,1.4918
5.9483,1.4918
5.9493,1.4918
5.9503,1.4918
5.9515,1.4881
5.9527,1.4844
5.9540,1.4844
5.9552,1.4881
5.9563,1.4918
5.9574,1.4955
5.9585,1.4881
5.9597,1.4918
5.9613,1.4918
5.9625,1.4918
5.9636,1.4918
5.9646,1.4918
5.9656,1.4918
5.9666,1.4918
5.9676,1.4955
5.9687,1.4918
5.9697,1.4918
5.9707,1.4881
5.9717,1.4844
5.9732,1.4918
5.9743,1.4918
5.9754,1.4918
5.9768,1.4955
5.9778,1.4844
5.9788,1.4844
5.9798,1.4955
5.9809,1.4844
5.9834,1.4918
5.9843,1.4918
5.9851,1.4918
5.9860,1.4844
5.9869,1.4918
5.9877,1.4918
5.9886,1.4881
5.9949,1.4918
5.9960,1.4918
5.9970,1.4881
5.9980,1.4918
5.9990,1.4844
5.9999,1.4881
6.0010,1.4918
6.0020,1.4918
6.0030,1.4955
6.0040,1.4918
6.0050,1.4918
6.0060,1.4918
6.0070,1.4881
6.0081,1.4918
6.0091,1.4844
6.0101,1.4955
6.0110,1.4844
6.0120,1.4918
6.0129,1.4918
6.0138,1.4918
6.0148,1.4918
6.0158,1.4918
6.0167,1.4844
6.0176,1.4844
6.0186,1.4955
6.0196,1.4881
6.0206,1.4918
6.0216,1.4918
6.0226,1.4918
6.0236,1.4844
6.0247,1.4844
6.0257,1.4918
6.0267,1.4881
6.0276,1.4881
6.0286,1.4881
6.0296,1.4955
6.0306,1.4844
6.0316,1.4881
6.0326,1.4881
6.0337,1.4918
6.0347,1.4844
6.0358,1.4844
6.0368,1.4881
6.0378,1.4918
6.0388,1.4881
6.0399,1.4918
6.0409,1.4881
6.0420,1.4955
6.0430,1.4844
6.0440,1.4918
6.0450,1.4918
6.0459,1.4918
6.0469,1.4918
6.0478,1.4918
6.0487,1.4881
6.0496,1.4844
6.0506,1.4881
6.0516,1.4844
6.0526,1.4918
6.0537,1.4918
6.0547,1.4881
6.0558,1.4881
6.0568,1.4918
6.0578,1.4918
6.0588,1.4881
6.0598,1.4918
6.0607,1.4881
6.0617,1.4918
6.0626,1.4918
6.0635,1.4918
6.0645,1.4881
6.0654,1.4918
6.0663,1.4881
6.0672,1.4881
6.0682,1.4918
6.0691,1.4918
6.0702,1.4918
6.0712,1.4918
6.0723,1.4918
6.0733,1.4844
6.0744,1.4881
6.0754,1.4918
6.0764,1.4881
6.0774,1.4807
6.0784,1.4881
6.0793,1.4881
6.0803,1.4881
6.0813,1.4918
6.0822,1.4881
6.0831,1.4881
6.0842,1.4844
6.0852,1.4881
6.0862,1.4881
6.0873,1.4918
6.0883,1.4881
6.0893,1.4844
6.0904,1.4844
6.0913,1.4844
6.0923,1.4844
6.0933,1.4918
6.0943,1.4881
6.0952,1.4918
6.0962,1.4844
6.0971,1.4881
6.0981,1.4881
6.0992,1.4918
6.1002,1.4844
6.1012,1.4918
6.1022,1.4881
6.1032,1.4881
6.1043,1.4918
6.1053,1.4844
6.1063,1.4844
6.1074,1.4881
6.1084,1.4918
6.1095,1.4881
6.1108,1.4881
6.1122,1.4881
6.1132,1.4881
6.1147,1.4881
6.1159,1.4881
6.1173,1.4881
6.1184,1.4881
6.1195,1.4881
6.1207,1.4881
6.1218,1.4881
6.1229,1.4881
6.1241,1.4881
6.1252,1.4881
6.1264,1.4881
6.1275,1.4881
6.1286,1.4918
6.1297,1.4844
6.1308,1.4918
6.1319,1.4918
6.1331,1.4881
6.1342,1.4918
6.1353,1.4918
6.1364,1.4881
6.1375,1.4881
6.1387,1.4918
6.1398,1.4881
6.1408,1.4844
6.1419,1.4881
6.1429,1.4918
6.1441,1.4918
6.1452,1.4844
6.1462,1.4918
6.1474,1.4918
6.1486,1.4881
6.1496,1.4881
6.1508,1.4881
6.1519,1.4881
6.1530,1.4844
6.1542,1.4881
6.1553,1.4881
6.1564,1.4881
6.1575,1.4844
6.1586,1.4807
6.1597,1.4881
6.1608,1.4844
6.1618,1.4881
6.1630,1.4881
6.1641,1.4881
6.1652,1.4844
6.1663,1.4844
6.1674,1.4918
6.1685,1.4844
6.1696,1.4844
6.1706,1.4844
6.1717,1.4881
6.1729,1.4881
6.1739,1.4844
6.1751,1.4881
6.1761,1.4918
6.1772,1.4844
6.1783,1.4881
6.1795,1.4918
6.1806,1.4881
6.1816,1.4881
6.1827,1.4918
6.1838,1.4844
6.1848,1.4844
6.1858,1.4881
6.1870,1.4881
6.1880,1.4881
6.1890,1.4918
6.1901,1.4918
6.1912,1.4918
6.1922,1.4881
6.1933,1.4881
6.1943,1.4918
6.1953,1.4881
6.1964,1.4881
6.1975,1.4807
6.1985,1.4881
6.1996,1.4918
6.2008,1.4844
6.2019,1.4918
6.2030,1.4881
6.2042,1.4881
6.2053,1.4844
6.2065,1.4881
6.2076,1.4844
6.2087,1.4918
6.2098,1.4881
6.2109,1.4881
6.2121,1.4881
6.2131,1.4881
6.2143,1.4881
6.2154,1.4844
6.2166,1.4844
6.2178,1.4881
6.2189,1.4881
6.2200,1.4844
6.2215,1.4918
6.2232,1.4881
6.2249,1.4881
6.2260,1.4881
6.2272,1.4918
6.2283,1.4881
6.2298,1.4881
6.2313,1.4844
6.2327,1.4844
6.2341,1.4881
6.2353,1.4881
6.2364,1.4881
6.2374,1.4881
6.2384,1.4881
6.2394,1.4881
6.2404,1.4881
6.2416,1.4881
6.2426,1.4881
6.2437,1.4881
6.2447,1.4881
6.2459,1.4844
6.2470,1.4881
6.2480,1.4844
6.2510,1.4881
6.2526,1.4844
6.2540,1.4881
6.2555,1.4881
6.2565,1.4918
6.2576,1.4881
6.2586,1.4881
6.2596,1.4881
6.2607,1.4844
6.2617,1.4881
6.2628,1.4844
6.2638,1.4881
6.2648,1.4844
6.2659,1.4881
6.2669,1.4881
6.2679,1.4881
6.2689,1.4844
6.2700,1.4881
6.2710,1.4881
6.2720,1.4844
6.2730,1.4881
6.2740,1.4881
6.2750,1.4881
6.2761,1.4844
6.2772,1.4881
6.2782,1.4881
6.2792,1.4881
6.2803,1.4807
6.2813,1.4881
6.2823,1.4844
6.2834,1.4881
6.2844,1.4844
6.2855,1.4844
6.2866,1.4881
6.2876,1.4881
6.2886,1.4881
6.2979,1.4881
6.2990,1.4881
6.3001,1.4844
6.3012,1.4881
6.3023,1.4844
6.3033,1.4881
6.3043,1.4844
6.3054,1.4881
6.3064,1.4881
6.3074,1.4844
6.3085,1.4881
6.3095,1.4918
6.3106,1.4844
6.3116,1.4844
6.3127,1.4881
6.3137,1.4881
6.3148,1.4881
6.3159,1.4918
6.3169,1.4844
6.3180,1.4881
6.3190,1.4881
6.3201,1.4844
6.3212,1.4881
6.3222,1.4881
6.3232,1.4844
6.3242,1.4844
6.3253,1.4881
6.3263,1.4844
6.3280,1.4881
6.3290,1.4844
6.3301,1.4881
6.3313,1.4881
6.3327,1.4881
6.3337,1.4881
6.3347,1.4844
6.3358,1.4881
6.3368,1.4918
6.3379,1.4844
6.3389,1.4881
6.3399,1.4881
6.3409,1.4881
6.3420,1.4844
6.3430,1.4844
6.3441,1.4881
6.3452,1.4844
6.3463,1.4881
6.3474,1.4807
6.3485,1.4844
6.3496,1.4881
6.3507,1.4881
6.3518,1.4881
6.3529,1.4881
6.3541,1.4881
6.3552,1.4881
6.3564,1.4807
6.3576,1.4844
6.3588,1.4844
6.3599,1.4881
6.3611,1.4844
6.3622,1.4881
6.3633,1.4881
6.3644,1.4844
6.3655,1.4881
6.3665,1.4881
6.3675,1.4844
6.3686,1.4844
6.3697,1.4881
6.3707,1.4807
6.3718,1.4881
6.3729,1.4844
6.3742,1.4881
6.3755,1.4881
6.3766,1.4844
6.3777,1.4844
6.3788,1.4881
6.3898,1.4881
6.3908,1.4844
6.3917,1.4881
6.3926,1.4844
6.3936,1.4881
6.3946,1.4881
6.3956,1.4881
6.3966,1.4881
6.3976,1.4844
6.3986,1.4844
6.3997,1.4881
6.4007,1.4844
6.4018,1.4844
6.4028,1.4881
6.4038,1.4844
6.4048,1.4844
6.4059,1.4844
6.4069,1.4844
6.4080,1.4881
6.4090,1.4844
6.4101,1.4881
6.4111,1.4844
6.4121,1.4881
6.4131,1.4807
6.4142,1.4881
6.4152,1.4844
6.4162,1.4881
6.4172,1.4844
6.4182,1.4881
6.4193,1.4844
6.4203,1.4844
6.4213,1.4881
6.4223,1.4844
6.4233,1.4881
6.4243,1.4881
6.4253,1.4844
6.4263,1.4881
6.4274,1.4881
6.4284,1.4844
6.4295,1.4844
6.4305,1.4844
6.4315,1.4844
6.4325,1.4881
6.4335,1.4918
6.4346,1.4844
6.4356,1.4881
6.4366,1.4770
6.4376,1.4807
6.4386,1.4807
6.4396,1.4844
6.4406,1.4844
6.4416,1.4844
6.4426,1.4807
6.4437,1.4807
6.4447,1.4844
6.4457,1.4844
6.4467,1.4844
6.4477,1.4807
6.4487,1.4844
6.4497,1.4844
6.4507,1.4881
6.4518,1.4881
6.4527,1.4881
6.4537,1.4807
6.4547,1.4844
6.4557,1.4844
6.4567,1.4844
6.4577,1.4844
6.4588,1.4807
6.4598,1.4881
6.4609,1.4844
6.4619,1.4844
6.4629,1.4881
6.4640,1.4844
6.4650,1.4770
6.4660,1.4807
6.4670,1.4844
6.4680,1.4807
6.4690,1.4844
6.4701,1.4844
6.4711,1.4881
6.4721,1.4844
6.4731,1.4844
6.4741,1.4844
6.4752,1.4844
6.4762,1.4807
6.4773,1.4881
6.4782,1.4881
6.4792,1.4844
6.4805,1.4881
6.4819,1.4844
6.4831,1.4807
6.4844,1.4881
6.4858,1.4844
6.4873,1.4807
6.4883,1.4881
6.4894,1.4770
6.4906,1.4844
6.4917,1.4844
6.4928,1.4844
6.4940,1.4844
6.4953,1.4770
6.4964,1.4844
6.4975,1.4807
6.4987,1.4881
6.4998,1.4844
6.5010,1.4844
6.5021,1.4770
6.5032,1.4844
6.5043,1.4844
6.5054,1.4881
6.5066,1.4844
6.5077,1.4881
6.5088,1.4844
6.5100,1.4770
6.5111,1.4881
6.5122,1.4844
6.5133,1.4881
6.5143,1.4881
6.5155,1.4881
6.5166,1.4844
6.5178,1.4807
6.5189,1.4844
6.5201,1.4844
6.5212,1.4844
6.5223,1.4844
6.5235,1.4844
6.5247,1.4844
6.5258,1.4844
6.5269,1.4807
6.5281,1.4881
6.5292,1.4807
6.5303,1.4881
6.5315,1.4844
6.5325,1.4844
6.5336,1.4881
6.5348,1.4844
6.5359,1.4881
6.5370,1.4844
6.5381,1.4881
6.5392,1.4844
6.5404,1.4807
6.5415,1.4770
6.5426,1.4807
6.5437,1.4844
6.5449,1.4844
6.5460,1.4844
6.5471,1.4844
6.5483,1.4770
6.5494,1.4881
6.5506,1.4881
6.5516,1.4844
6.5527,1.4881
6.5539,1.4881
6.5550,1.4881
6.5561,1.4844
