Время[с],Напряжение[В]
5.4604,1.4770
5.4614,1.4770
5.4624,1.4770
5.4634,1.4770
5.4644,1.4770
5.4653,1.4770
5.4663,1.4770
5.4673,1.4770
5.4681,1.4807
5.4690,1.4807
5.4699,1.4770
5.4708,1.4732
5.4717,1.4807
5.4727,1.4807
5.4736,1.4807
5.4744,1.4695
5.4753,1.4770
5.4761,1.4770
5.4770,1.4770
5.4779,1.4732
5.4788,1.4807
5.4796,1.4770
5.4805,1.4770
5.4813,1.4807
5.4822,1.4770
5.4831,1.4770
5.4840,1.4732
5.4849,1.4770
5.4858,1.4732
5.4867,1.4770
5.4877,1.4695
5.4887,1.4770
5.4897,1.4807
5.4906,1.4770
5.4915,1.4770
5.4924,1.4732
5.4933,1.4770
5.4942,1.4732
5.4951,1.4770
5.4960,1.4732
5.4969,1.4770
5.4978,1.4732
5.4987,1.4770
5.4996,1.4770
5.5006,1.4695
5.5015,1.4732
5.5024,1.4695
5.5034,1.4732
5.5044,1.4770
5.5053,1.4770
5.5062,1.4695
5.5071,1.4695
5.5079,1.4732
5.5087,1.4732
5.5096,1.4732
5.5105,1.4770
5.5113,1.4770
5.5122,1.4770
5.5131,1.4732
5.5140,1.4732
5.5149,1.4732
5.5158,1.4770
5.5166,1.4732
5.5175,1.4732
5.5183,1.4732
5.5192,1.4732
5.5201,1.4695
5.5210,1.4770
5.5219,1.4732
5.5229,1.4770
5.5238,1.4732
5.5248,1.4695
5.5256,1.4695
5.5265,1.4770
5.5275,1.4695
5.5285,1.4732
5.5296,1.4732
5.5306,1.4732
5.5315,1.4695
5.5325,1.4695
5.5334,1.4770
5.5344,1.4658
5.5353,1.4770
5.5366,1.4695
5.5382,1.4732
5.5393,1.4732
5.5402,1.4732
5.5411,1.4658
5.5421,1.4732
5.5431,1.4770
5.5440,1.4732
5.5450,1.4732
5.5459,1.4695
5.5469,1.4732
5.5479,1.4695
5.5488,1.4732
5.5498,1.4695
5.5507,1.4732
5.5517,1.4770
5.5527,1.4732
5.5536,1.4695
5.5546,1.4732
5.5555,1.4732
5.5565,1.4695
5.5574,1.4695
5.5582,1.4658
5.5592,1.4732
5.5600,1.4695
5.5610,1.4695
5.5618,1.4658
5.5628,1.4732
5.5637,1.4695
5.5647,1.4732
5.5656,1.4770
5.5666,1.4732
5.5675,1.4732
5.5685,1.4732
5.5695,1.4695
5.5705,1.4695
5.5714,1.4695
5.5723,1.4732
5.5733,1.4695
5.5743,1.4732
5.5752,1.4695
5.5763,1.4695
5.5787,1.4732
5.5807,1.4732
5.5820,1.4732
5.5833,1.4732
5.5845,1.4732
5.5857,1.4695
5.5868,1.4658
5.5879,1.4695
5.5889,1.4695
5.5900,1.4695
5.5913,1.4695
5.5923,1.4695
5.5933,1.4695
5.5943,1.4732
5.5952,1.4732
5.5962,1.4732
5.5972,1.4732
5.5982,1.4732
5.5991,1.4695
5.6002,1.4732
5.6013,1.4658
5.6025,1.4732
5.6038,1.4695
5.6049,1.4732
5.6061,1.4732
5.6072,1.4695
5.6085,1.4695
5.6098,1.4658
5.6111,1.4695
5.6124,1.4695
5.6137,1.4695
5.6150,1.4732
5.6163,1.4621
5.6176,1.4695
5.6187,1.4695
5.6206,1.4695
5.6225,1.4658
5.6238,1.4658
5.6248,1.4621
5.6259,1.4695
5.6273,1.4695
5.6286,1.4695
5.6298,1.4695
5.6309,1.4695
5.6319,1.4695
5.6329,1.4695
5.6338,1.4695
5.6350,1.4695
5.6361,1.4695
5.6371,1.4695
5.6380,1.4695
5.6389,1.4695
5.6397,1.4695
5.6406,1.4658
5.6415,1.4695
5.6424,1.4695
5.6433,1.4695
5.6442,1.4695
5.6453,1.4695
5.6462,1.4621
5.6472,1.4695
5.6482,1.4658
5.6491,1.4621
5.6501,1.4658
5.6511,1.4695
5.6521,1.4695
5.6530,1.4695
5.6540,1.4658
5.6551,1.4695
5.6560,1.4695
5.6570,1.4695
5.6580,1.4658
5.6589,1.4621
5.6599,1.4621
5.6609,1.4695
5.6618,1.4621
5.6628,1.4621
5.6638,1.4658
5.6648,1.4621
5.6657,1.4621
5.6667,1.4658
5.6676,1.4695
5.6685,1.4658
5.6694,1.4695
5.6704,1.4695
5.6712,1.4658
5.6721,1.4658
5.6730,1.4658
5.6739,1.4621
5.6748,1.4658
5.6757,1.4658
5.6765,1.4658
5.6774,1.4584
5.6782,1.4695
5.6791,1.4584
5.6799,1.4695
5.6808,1.4621
5.6816,1.4658
5.6826,1.4658
5.6836,1.4621
5.6846,1.4658
5.6856,1.4621
5.6865,1.4584
5.6876,1.4695
5.6886,1.4658
5.6896,1.4695
5.6905,1.4658
5.6915,1.4658
5.6923,1.4658
5.6932,1.4658
5.6941,1.4658
5.6950,1.4695
5.6959,1.4658
5.6968,1.4658
5.6977,1.4658
5.6985,1.4584
5.6994,1.4658
5.7003,1.4621
5.7012,1.4621
5.7021,1.4658
5.7030,1.4658
5.7040,1.4621
5.7050,1.4658
5.7059,1.4584
5.7068,1.4658
5.7078,1.4621
5.7086,1.4658
5.7095,1.4621
5.7103,1.4658
5.7112,1.4658
5.7121,1.4658
5.7130,1.4658
5.7139,1.4658
5.7148,1.4658
5.7156,1.4621
5.7165,1.4584
5.7174,1.4621
5.7183,1.4658
5.7191,1.4658
5.7200,1.4658
5.7209,1.4621
5.7218,1.4658
5.7228,1.4658
5.7238,1.4621
5.7247,1.4621
5.7257,1.4621
5.7267,1.4658
5.7277,1.4584
5.7287,1.4621
5.7296,1.4658
5.7306,1.4621
5.7314,1.4621
5.7323,1.4658
5.7333,1.4658
5.7342,1.4621
5.7352,1.4621
5.7361,1.4658
5.7371,1.4658
5.7380,1.4621
5.7389,1.4584
5.7398,1.4658
5.7408,1.4547
5.7417,1.4584
5.7426,1.4621
5.7435,1.4658
5.7445,1.4621
5.7455,1.4621
5.7464,1.4658
5.7474,1.4547
5.7483,1.4621
5.7492,1.4621
5.7502,1.4584
5.7511,1.4621
5.7520,1.4584
5.7529,1.4621
5.7538,1.4621
5.7548,1.4584
5.7557,1.4621
5.7566,1.4621
5.7575,1.4658
5.7584,1.4621
5.7593,1.4621
5.7602,1.4621
5.7611,1.4584
5.7621,1.4621
5.7631,1.4584
5.7641,1.4621
5.7651,1.4621
5.7663,1.4584
5.7674,1.4621
5.7686,1.4584
5.7699,1.4621
5.7713,1.4584
5.7727,1.4584
5.7738,1.4658
5.7749,1.4658
5.7760,1.4584
5.7770,1.4584
5.7780,1.4658
5.7791,1.4584
5.7802,1.4621
5.7812,1.4584
5.7824,1.4584
5.7834,1.4547
5.7845,1.4621
5.7855,1.4621
5.7866,1.4584
5.7876,1.4584
5.7886,1.4621
5.7896,1.4547
5.7906,1.4621
5.7916,1.4621
5.7926,1.4621
5.7936,1.4621
5.7946,1.4621
5.7956,1.4621
5.7968,1.4584
5.7980,1.4621
5.7992,1.4584
5.8003,1.4584
5.8015,1.4547
5.8027,1.4547
5.8038,1.4584
5.8049,1.4547
5.8060,1.4584
5.8072,1.4621
5.8084,1.4584
5.8095,1.4584
5.8106,1.4584
5.8119,1.4510
5.8130,1.4584
5.8141,1.4584
5.8152,1.4584
5.8162,1.4584
5.8172,1.4510
5.8183,1.4510
5.8193,1.4584
5.8204,1.4547
5.8215,1.4584
5.8225,1.4584
5.8236,1.4547
5.8247,1.4547
5.8259,1.4547
5.8271,1.4584
5.8282,1.4584
5.8292,1.4584
5.8302,1.4510
5.8312,1.4584
5.8322,1.4547
5.8332,1.4584
5.8342,1.4547
5.8354,1.4547
5.8367,1.4584
5.8382,1.4584
5.8392,1.4547
5.8403,1.4584
5.8415,1.4584
5.8428,1.4584
5.8440,1.4547
5.8451,1.4584
5.8461,1.4510
5.8472,1.4547
5.8481,1.4547
5.8490,1.4584
5.8500,1.4547
5.8509,1.4547
5.8519,1.4547
5.8528,1.4547
5.8538,1.4547
5.8548,1.4547
5.8558,1.4584
5.8568,1.4547
5.8577,1.4510
5.8587,1.4547
5.8596,1.4584
5.8606,1.4584
5.8616,1.4547
5.8626,1.4547
5.8635,1.4510
5.8645,1.4584
5.8655,1.4473
5.8665,1.4547
5.8674,1.4547
5.8684,1.4584
5.8693,1.4547
5.8704,1.4547
5.8713,1.4547
5.8723,1.4584
5.8732,1.4547
5.8742,1.4547
5.8752,1.4584
5.8761,1.4547
5.8871,1.4584
5.8880,1.4584
5.8890,1.4547
5.8900,1.4547
5.8909,1.4547
5.8919,1.4547
5.8928,1.4584
5.8938,1.4547
5.8948,1.4584
5.8957,1.4584
5.8967,1.4584
5.8977,1.4584
5.8986,1.4584
5.8996,1.4621
5.9006,1.4547
5.9015,1.4547
5.9025,1.4547
5.9035,1.4584
5.9044,1.4584
5.9054,1.4547
5.9063,1.4584
5.9073,1.4584
5.9082,1.4584
5.9091,1.4584
5.9101,1.4584
5.9111,1.4547
5.9121,1.4584
5.9131,1.4547
5.9141,1.4584
5.9151,1.4473
5.9161,1.4584
5.9171,1.4584
5.9180,1.4584
5.9188,1.4584
5.9196,1.4584
5.9204,1.4584
5.9212,1.4584
5.9220,1.4584
5.9228,1.4621
5.9236,1.4584
5.9244,1.4621
5.9252,1.4547
5.9260,1.4584
5.9268,1.4547
5.9277,1.4510
5.9287,1.4584
5.9297,1.4547
5.9306,1.4547
5.9316,1.4584
5.9326,1.4473
5.9336,1.4584
5.9346,1.4584
5.9356,1.4584
5.9366,1.4584
5.9377,1.4547
5.9387,1.4547
5.9397,1.4547
5.9407,1.4584
5.9418,1.4547
5.9428,1.4584
5.9438,1.4621
5.9448,1.4621
5.9458,1.4510
5.9468,1.4584
5.9480,1.4547
5.9491,1.4584
5.9501,1.4547
5.9512,1.4584
5.9524,1.4584
5.9535,1.4547
5.9545,1.4510
5.9556,1.4510
5.9566,1.4510
5.9577,1.4547
5.9587,1.4547
5.9597,1.4584
5.9607,1.4547
5.9617,1.4547
5.9627,1.4584
5.9637,1.4547
5.9647,1.4547
5.9657,1.4547
5.9668,1.4473
5.9679,1.4547
5.9690,1.4547
5.9700,1.4547
5.9710,1.4547
5.9719,1.4547
5.9729,1.4473
5.9739,1.4510
5.9749,1.4584
5.9759,1.4547
5.9770,1.4547
5.9780,1.4510
5.9790,1.4473
5.9800,1.4510
5.9811,1.4547
5.9823,1.4510
5.9834,1.4473
5.9845,1.4547
5.9855,1.4547
5.9866,1.4473
5.9877,1.4510
5.9887,1.4547
5.9897,1.4473
5.9908,1.4510
5.9918,1.4547
5.9928,1.4510
5.9938,1.4510
5.9949,1.4510
5.9960,1.4510
5.9971,1.4510
5.9981,1.4510
5.9992,1.4436
6.0002,1.4510
6.0012,1.4547
6.0022,1.4510
6.0032,1.4510
6.0043,1.4510
6.0052,1.4473
6.0062,1.4510
6.0072,1.4510
6.0082,1.4473
6.0091,1.4473
6.0101,1.4436
6.0111,1.4473
6.0121,1.4510
6.0131,1.4473
6.0141,1.4510
6.0151,1.4473
6.0160,1.4510
6.0171,1.4510
6.0181,1.4510
6.0190,1.4510
6.0200,1.4510
6.0210,1.4510
6.0221,1.4473
6.0231,1.4510
6.0241,1.4473
6.0251,1.4510
6.0261,1.4436
6.0271,1.4473
6.0281,1.4510
6.0291,1.4398
6.0301,1.4436
6.0311,1.4436
6.0322,1.4473
6.0332,1.4436
6.0342,1.4510
6.0351,1.4473
6.0362,1.4436
6.0372,1.4473
6.0382,1.4473
6.0392,1.4473
6.0402,1.4398
6.0412,1.4473
6.0422,1.4436
6.0432,1.4436
6.0442,1.4473
6.0452,1.4473
6.0461,1.4473
6.0472,1.4473
6.0482,1.4473
6.0492,1.4473
6.0502,1.4473
6.0512,1.4473
6.0521,1.4510
6.0532,1.4473
6.0542,1.4436
6.0552,1.4510
6.0563,1.4436
6.0573,1.4436
6.0583,1.4436
6.0593,1.4436
6.0603,1.4398
6.0613,1.4398
6.0623,1.4473
6.0633,1.4436
6.0643,1.4473
6.0653,1.4436
6.0663,1.4436
6.0673,1.4436
6.0683,1.4473
6.0693,1.4398
6.0704,1.4436
6.0714,1.4436
6.0724,1.4436
6.0734,1.4473
6.0744,1.4398
6.0754,1.4436
6.0765,1.4473
6.0775,1.4436
6.0785,1.4473
6.0795,1.4436
6.0805,1.4473
6.0816,1.4361
6.0825,1.4436
6.0835,1.4436
6.0845,1.4436
6.0855,1.4398
6.0865,1.4436
6.0875,1.4436
6.0885,1.4436
6.0895,1.4398
6.0905,1.4436
6.0915,1.4398
6.0925,1.4436
6.0935,1.4398
6.0945,1.4398
6.0955,1.4398
6.0965,1.4398
6.0975,1.4436
6.0986,1.4436
6.0995,1.4436
6.1006,1.4436
6.1016,1.4436
6.1026,1.4436
6.1036,1.4473
6.1047,1.4436
6.1056,1.4361
6.1066,1.4361
6.1076,1.4436
6.1087,1.4398
6.1096,1.4436
6.1107,1.4436
6.1117,1.4436
6.1127,1.4436
6.1137,1.4436
6.1147,1.4398
6.1157,1.4398
6.1167,1.4436
6.1177,1.4398
6.1187,1.4361
6.1197,1.4361
6.1207,1.4436
6.1217,1.4361
6.1226,1.4436
6.1236,1.4398
6.1246,1.4436
6.1256,1.4436
6.1267,1.4398
6.1277,1.4398
6.1287,1.4398
6.1297,1.4436
6.1307,1.4436
6.1317,1.4398
6.1327,1.4436
6.1337,1.4436
6.1347,1.4436
6.1357,1.4398
6.1367,1.4398
6.1378,1.4398
6.1389,1.4398
6.1399,1.4398
6.1409,1.4398
6.1419,1.4398
6.1429,1.4361
6.1439,1.4361
6.1449,1.4361
6.1459,1.4324
6.1469,1.4361
6.1480,1.4398
6.1490,1.4436
6.1500,1.4324
6.1510,1.4436
6.1520,1.4398
6.1529,1.4398
6.1539,1.4398
6.1550,1.4436
6.1560,1.4398
6.1570,1.4398
6.1581,1.4398
6.1591,1.4398
6.1601,1.4361
6.1611,1.4436
6.1621,1.4436
6.1631,1.4436
6.1642,1.4398
6.1651,1.4361
6.1662,1.4361
6.1672,1.4398
6.1683,1.4398
6.1692,1.4361
6.1703,1.4398
6.1713,1.4361
6.1723,1.4398
6.1733,1.4361
6.1744,1.4436
6.1753,1.4398
6.1764,1.4398
6.1774,1.4436
6.1784,1.4398
6.1794,1.4398
6.1804,1.4398
6.1815,1.4361
6.1827,1.4436
6.1837,1.4398
6.1847,1.4436
6.1858,1.4398
6.1868,1.4398
6.1879,1.4324
6.1888,1.4436
6.1899,1.4361
6.1909,1.4361
6.1919,1.4398
6.1929,1.4324
6.1939,1.4436
6.1949,1.4361
6.1959,1.4398
6.1970,1.4398
6.1979,1.4398
6.1990,1.4324
6.2000,1.4361
6.2010,1.4398
6.2020,1.4361
6.2034,1.4398
6.2045,1.4361
6.2058,1.4398
6.2068,1.4398
6.2078,1.4398
6.2089,1.4398
6.2098,1.4398
6.2108,1.4324
6.2118,1.4361
6.2129,1.4398
6.2139,1.4398
6.2149,1.4361
6.2159,1.4398
6.2168,1.4398
6.2178,1.4398
6.2187,1.4324
6.2197,1.4361
6.2206,1.4398
6.2216,1.4398
6.2226,1.4398
6.2235,1.4361
6.2244,1.4361
6.2253,1.4398
6.2262,1.4361
6.2271,1.4398
6.2281,1.4398
6.2290,1.4361
6.2299,1.4361
6.2309,1.4398
6.2319,1.4324
6.2329,1.4361
6.2339,1.4361
6.2349,1.4361
6.2358,1.4398
6.2368,1.4324
6.2378,1.4361
6.2388,1.4324
6.2397,1.4361
6.2407,1.4361
6.2416,1.4361
6.2426,1.4398
6.2436,1.4398
6.2446,1.4361
6.2455,1.4398
6.2466,1.4324
6.2475,1.4361
6.2485,1.4398
6.2495,1.4324
6.2505,1.4361
6.2514,1.4361
6.2524,1.4398
6.2534,1.4361
6.2544,1.4361
6.2554,1.4324
6.2564,1.4398
6.2574,1.4361
6.2584,1.4287
6.2594,1.4361
6.2604,1.4361
6.2614,1.4361
6.2624,1.4361
6.2634,1.4287
6.2645,1.4361
6.2655,1.4361
6.2665,1.4361
6.2675,1.4361
6.2685,1.4324
6.2694,1.4361
6.2704,1.4361
6.2714,1.4324
6.2723,1.4361
6.2733,1.4361
6.2743,1.4361
6.2752,1.4287
6.2761,1.4324
6.2771,1.4287
6.2781,1.4398
6.2790,1.4361
6.2800,1.4361
6.2810,1.4324
6.2819,1.4361
6.2829,1.4361
6.2838,1.4324
6.2848,1.4361
6.2858,1.4361
6.2867,1.4324
6.2877,1.4361
6.2886,1.4250
6.2896,1.4324
6.2906,1.4361
6.2915,1.4361
6.2924,1.4361
6.2934,1.4324
6.2944,1.4361
6.2954,1.4361
6.2964,1.4361
6.2973,1.4324
6.2982,1.4324
6.2991,1.4361
6.3001,1.4361
6.3011,1.4361
6.3021,1.4361
6.3030,1.4361
6.3039,1.4287
6.3049,1.4287
6.3059,1.4324
6.3069,1.4324
6.3079,1.4361
6.3088,1.4324
6.3098,1.4324
6.3107,1.4324
6.3117,1.4324
6.3127,1.4324
6.3137,1.4250
6.3147,1.4324
6.3157,1.4361
6.3167,1.4324
6.3178,1.4324
6.3188,1.4287
6.3198,1.4324
6.3208,1.4287
6.3218,1.4324
6.3228,1.4324
6.3238,1.4324
6.3249,1.4361
6.3259,1.4287
6.3268,1.4361
6.3279,1.4324
6.3288,1.4324
6.3298,1.4324
6.3307,1.4324
6.3317,1.4324
6.3327,1.4287
6.3337,1.4250
6.3347,1.4324
6.3356,1.4324
6.3366,1.4324
6.3377,1.4324
6.3386,1.4287
6.3396,1.4324
6.3406,1.4250
6.3416,1.4324
6.3426,1.4324
6.3436,1.4287
6.3449,1.4361
6.3463,1.4324
6.3475,1.4324
6.3488,1.4324
6.3502,1.4324
6.3512,1.4287
6.3522,1.4324
6.3532,1.4361
6.3542,1.4324
6.3553,1.4324
6.3563,1.4324
6.3573,1.4287
6.3583,1.4250
6.3593,1.4324
6.3603,1.4361
6.3614,1.4324
6.3624,1.4361
6.3634,1.4324
6.3644,1.4324
6.3654,1.4324
6.3665,1.4250
6.3675,1.4287
6.3685,1.4324
6.3696,1.4324
6.3707,1.4324
6.3717,1.4324
6.3728,1.4287
6.3738,1.4287
6.3749,1.4287
6.3759,1.4287
6.3771,1.4324
6.3781,1.4324
6.3793,1.4324
6.3803,1.4324
6.3813,1.4324
6.3826,1.4324
6.3838,1.4324
6.3849,1.4287
6.3861,1.4324
6.3872,1.4287
6.3884,1.4287
6.3895,1.4287
6.3906,1.4324
6.3917,1.4324
6.3928,1.4324
6.3938,1.4287
6.3947,1.4324
6.3957,1.4287
6.3968,1.4287
6.3978,1.4287
6.3988,1.4287
6.3999,1.4324
6.4009,1.4287
6.4019,1.4250
6.4029,1.4287
6.4039,1.4287
6.4050,1.4287
6.4060,1.4324
6.4071,1.4287
6.4081,1.4250
6.4091,1.4287
6.4103,1.4287
6.4114,1.4324
6.4125,1.4287
6.4137,1.4287
6.4150,1.4287
6.4161,1.4250
6.4172,1.4324
6.4182,1.4324
6.4192,1.4287
6.4202,1.4250
6.4213,1.4324
6.4223,1.4324
6.4237,1.4324
6.4251,1.4324
6.4263,1.4324
6.4273,1.4287
6.4283,1.4287
6.4293,1.4287
6.4303,1.4287
6.4331,1.4287
6.4348,1.4287
6.4361,1.4324
6.4375,1.4324
6.4387,1.4324
6.4398,1.4324
6.4409,1.4287
6.4419,1.4287
6.4430,1.4324
6.4442,1.4324
6.4454,1.4324
6.4466,1.4324
6.4479,1.4324
6.4492,1.4324
6.4504,1.4287
6.4514,1.4324
6.4524,1.4324
6.4535,1.4324
6.4546,1.4287
6.4557,1.4324
6.4567,1.4324
6.4579,1.4361
6.4591,1.4287
6.4605,1.4361
6.4619,1.4324
6.4631,1.4361
6.4641,1.4287
6.4652,1.4324
6.4662,1.4361
6.4672,1.4324
6.4682,1.4324
6.4692,1.4361
6.4702,1.4361
6.4713,1.4361
6.4724,1.4287
6.4734,1.4324
6.4745,1.4324
6.4756,1.4324
6.4766,1.4361
6.4777,1.4324
6.4788,1.4324
6.4799,1.4361
6.4810,1.4324
6.4821,1.4361
6.4833,1.4398
6.4845,1.4324
6.4857,1.4398
6.4870,1.4361
6.4881,1.4361
6.4892,1.4361
6.4903,1.4398
6.4914,1.4361
6.4924,1.4324
6.4934,1.4361
6.4944,1.4361
6.4954,1.4361
6.4964,1.4361
6.4974,1.4361
6.4985,1.4361
6.4996,1.4324
6.5007,1.4361
6.5024,1.4361
6.5051,1.4398
6.5062,1.4361
6.5073,1.4398
6.5084,1.4361
6.5095,1.4287
6.5121,1.4361
6.5135,1.4398
6.5150,1.4361
6.5161,1.4324
6.5171,1.4361
6.5181,1.4361
6.5191,1.4361
6.5201,1.4361
6.5211,1.4361
6.5221,1.4287
6.5232,1.4287
6.5242,1.4398
6.5253,1.4361
6.5264,1.4361
6.5273,1.4361
6.5283,1.4361
6.5293,1.4361
6.5304,1.4361
6.5314,1.4287
6.5324,1.4324
6.5333,1.4361
6.5343,1.4324
6.5353,1.4287
6.5363,1.4361
6.5373,1.4361
6.5382,1.4324
6.5392,1.4361
6.5402,1.4250
6.5411,1.4324
6.5421,1.4361
6.5431,1.4287
6.5440,1.4361
6.5450,1.4287
6.5460,1.4324
6.5470,1.4361
6.5480,1.4324
6.5489,1.4324
6.5499,1.4361
6.5508,1.4324
6.5518,1.4324
6.5527,1.4324
6.5537,1.4324
6.5546,1.4324
6.5556,1.4324
6.5565,1.4287
6.5575,1.4324
6.5584,1.4324
6.5594,1.4324
6.5604,1.4324
6.5613,1.4287
6.5622,1.4324
6.5632,1.4324
6.5641,1.4324
6.5651,1.4287
6.5661,1.4287
6.5670,1.4324
6.5680,1.4287
6.5689,1.4287
6.5699,1.4324
6.5708,1.4324
6.5717,1.4287
6.5727,1.4324
6.5736,1.4250
6.5746,1.4324
6.5755,1.4324
6.5764,1.4287
6.5774,1.4287
6.5783,1.4287
6.5793,1.4324
6.5802,1.4324
6.5812,1.4287
6.5821,1.4324
6.5830,1.4287
6.5840,1.4324
6.5850,1.4324
6.5859,1.4287
6.5868,1.4287
6.5879,1.4324
6.5888,1.4287
6.5898,1.4287
6.5908,1.4250
6.5917,1.4324
6.5927,1.4287
6.5936,1.4250
6.5946,1.4287
6.5956,1.4287
6.5965,1.4287
6.5976,1.4287
6.5986,1.4287
6.5996,1.4250
6.6006,1.4287
6.6015,1.4250
6.6024,1.4250
6.6034,1.4287
6.6044,1.4250
6.6053,1.4287
6.6063,1.4287
6.6072,1.4250
6.6082,1.4250
6.6092,1.4287
6.6101,1.4287
6.6110,1.4287
6.6120,1.4287
6.6129,1.4250
6.6138,1.4287
6.6148,1.4287
6.6158,1.4287
6.6168,1.4287
6.6178,1.4250
6.6188,1.4287
6.6198,1.4250
6.6208,1.4250
6.6217,1.4287
6.6227,1.4250
6.6236,1.4250
6.6246,1.4287
6.6255,1.4287
6.6265,1.4287
6.6274,1.4287
6.6284,1.4250
6.6293,1.4213
6.6303,1.4287
6.6312,1.4287
6.6322,1.4287
6.6332,1.4250
6.6343,1.4287
6.6353,1.4213
6.6363,1.4250
6.6374,1.4250
6.6385,1.4250
6.6396,1.4250
6.6406,1.4250
6.6417,1.4250
6.6427,1.4250
6.6437,1.4250
6.6446,1.4250
6.6456,1.4250
6.6465,1.4250
6.6475,1.4250
6.6485,1.4250
6.6494,1.4250
6.6504,1.4250
6.6513,1.4250
6.6523,1.4213
6.6533,1.4287
6.6545,1.4250
6.6555,1.4250
6.6564,1.4213
6.6574,1.4250
6.6584,1.4250
6.6593,1.4250
6.6603,1.4250
6.6612,1.4250
6.6622,1.4213
6.6632,1.4250
6.6641,1.4287
6.6651,1.4250
6.6660,1.4213
6.6670,1.4213
6.6680,1.4250
6.6690,1.4250
6.6699,1.4287
6.6711,1.4213
6.6722,1.4250
6.6731,1.4250
6.6741,1.4176
6.6750,1.4287
6.6760,1.4250
6.6770,1.4250
6.6780,1.4213
6.6789,1.4250
6.6799,1.4250
6.6809,1.4287
6.6818,1.4250
6.6828,1.4250
6.6838,1.4213
6.6847,1.4250
6.6857,1.4250
6.6866,1.4250
6.6878,1.4287
6.6888,1.4213
6.6898,1.4176
6.6907,1.4213
6.6917,1.4250
6.6927,1.4213
6.6937,1.4250
6.6946,1.4250
6.6956,1.4250
6.6965,1.4250
6.6975,1.4250
6.6985,1.4213
6.6994,1.4250
6.7004,1.4250
6.7013,1.4176
6.7023,1.4213
6.7033,1.4213
6.7045,1.4250
6.7055,1.4250
6.7065,1.4250
6.7074,1.4213
6.7084,1.4250
6.7093,1.4213
6.7103,1.4213
6.7113,1.4176
6.7122,1.4213
6.7132,1.4213
6.7141,1.4213
6.7151,1.4213
6.7160,1.4213
6.7170,1.4250
6.7180,1.4213
6.7191,1.4213
6.7201,1.4213
6.7213,1.4250
6.7224,1.4213
6.7236,1.4213
6.7249,1.4213
6.7261,1.4213
6.7273,1.4250
6.7285,1.4213
6.7296,1.4250
6.7306,1.4213
6.7316,1.4176
6.7326,1.4176
6.7336,1.4213
6.7346,1.4213
6.7355,1.4213
6.7366,1.4213
6.7379,1.4213
6.7389,1.4213
6.7400,1.4176
6.7411,1.4213
6.7422,1.4213
6.7432,1.4176
6.7443,1.4176
6.7453,1.4250
6.7464,1.4213
6.7474,1.4213
6.7484,1.4213
6.7494,1.4213
6.7505,1.4213
6.7514,1.4213
6.7523,1.4213
6.7532,1.4213
6.7541,1.4213
6.7554,1.4213
6.7563,1.4213
6.7575,1.4213
6.7585,1.4213
6.7595,1.4213
6.7670,1.4213
6.7680,1.4213
6.7689,1.4139
6.7697,1.4176
6.7706,1.4176
6.7716,1.4213
6.7725,1.4139
6.7733,1.4213
6.7742,1.4213
6.7750,1.4176
6.7759,1.4213
6.7768,1.4213
6.7777,1.4213
6.7786,1.4139
6.7795,1.4139
6.7805,1.4176
6.7814,1.4213
6.7823,1.4213
6.7832,1.4213
6.7841,1.4176
6.7850,1.4213
6.7859,1.4213
6.7868,1.4213
6.7878,1.4213
6.7887,1.4213
6.7897,1.4213
6.7906,1.4213
6.7915,1.4250
6.7924,1.4213
6.7933,1.4213
6.7942,1.4213
6.7951,1.4213
6.7960,1.4213
6.7970,1.4213
6.7979,1.4176
6.7988,1.4176
6.7997,1.4213
6.8006,1.4213
6.8015,1.4176
6.8024,1.4176
6.8033,1.4213
6.8043,1.4213
6.8053,1.4213
6.8062,1.4213
6.8071,1.4213
6.8080,1.4176
6.8089,1.4213
6.8099,1.4176
6.8108,1.4213
6.8116,1.4176
6.8125,1.4213
6.8134,1.4213
6.8143,1.4213
6.8152,1.4139
6.8161,1.4139
6.8170,1.4213
6.8179,1.4213
6.8188,1.4213
6.8197,1.4213
6.8206,1.4176
6.8216,1.4213
6.8227,1.4213
6.8241,1.4213
6.8253,1.4139
6.8267,1.4213
6.8280,1.4213
6.8290,1.4176
6.8300,1.4213
6.8311,1.4213
6.8321,1.4139
6.8332,1.4139
6.8342,1.4213
6.8352,1.4176
6.8362,1.4213
6.8373,1.4139
6.8383,1.4213
6.8394,1.4213
6.8404,1.4213
6.8415,1.4213
6.8425,1.4213
6.8436,1.4176
6.8446,1.4213
6.8457,1.4139
6.8467,1.4213
6.8478,1.4176
6.8488,1.4213
6.8498,1.4213
6.8508,1.4176
6.8519,1.4213
6.8529,1.4213
6.8540,1.4213
6.8550,1.4213
6.8561,1.4213
6.8571,1.4213
6.8582,1.4102
6.8592,1.4176
6.8602,1.4176
6.8613,1.4102
6.8623,1.4102
6.8633,1.4139
6.8643,1.4213
6.8653,1.4176
6.8664,1.4213
6.8674,1.4176
6.8685,1.4213
6.8696,1.4213
6.8708,1.4176
6.8719,1.4176
6.8729,1.4213
6.8740,1.4213
6.8750,1.4213
6.8760,1.4176
6.8770,1.4213
6.8780,1.4176
6.8791,1.4139
6.8801,1.4176
6.8811,1.4213
6.8822,1.4213
6.8834,1.4176
6.8846,1.4139
6.8948,1.4213
6.8958,1.4139
6.8977,1.4213
6.8988,1.4176
6.8999,1.4176
