217923,   0
217959,   1
217902,   2
217819,   3
217896,   4
218030,   5
217977,   6
217826,   7
217786,   8
217935,   9
217804,   10
217794,   11
217964,   12
217924,   13
217879,   14
217913,   15
217927,   16
217828,   17
217962,   18
217753,   19
217764,   20
217849,   21
217804,   22
217796,   23
217806,   24
218011,   25
217843,   26
217902,   27
217871,   28
217902,   29
218091,   30
217819,   31
217947,   32
217863,   33
217887,   34
217893,   35
217840,   36
217850,   37
217828,   38
217880,   39
217932,   40
217877,   41
217850,   42
217904,   43
217887,   44
217881,   45
217905,   46
217910,   47
217858,   48
217850,   49
217830,   50
218004,   51
217974,   52
217911,   53
218007,   54
217787,   55
217883,   56
217926,   57
217777,   58
217902,   59
217950,   60
217796,   61
217956,   62
218009,   63
217799,   64
218008,   65
217825,   66
217905,   67
217945,   68
217939,   69
217963,   70
217998,   71
217896,   72
217836,   73
217932,   74
217792,   75
217915,   76
217958,   77
217950,   78
217891,   79
217835,   80
217830,   81
217819,   82
217853,   83
217881,   84
217820,   85
217962,   86
217832,   87
217804,   88
217917,   89
217868,   90
217774,   91
217954,   92
217934,   93
217867,   94
217944,   95
217848,   96
218022,   97
217801,   98
217966,   99
217897,   100
217861,   101
217810,   102
217886,   103
217880,   104
217901,   105
217794,   106
217838,   107
217873,   108
217868,   109
217843,   110
217848,   111
217891,   112
217953,   113
218008,   114
217869,   115
217937,   116
217872,   117
217874,   118
218060,   119
217858,   120
217864,   121
217888,   122
217825,   123
218027,   124
217866,   125
217857,   126
217929,   127
217872,   128
217898,   129
217837,   130
217878,   131
217947,   132
217861,   133
217770,   134
217879,   135
217927,   136
217940,   137
218005,   138
218118,   139
217813,   140
217988,   141
217964,   142
217896,   143
217901,   144
217887,   145
217909,   146
217826,   147
217831,   148
217833,   149
217890,   150
218134,   151
217938,   152
217984,   153
217867,   154
217885,   155
217962,   156
217793,   157
217827,   158
217954,   159
217953,   160
217860,   161
217896,   162
217907,   163
217991,   164
217896,   165
217849,   166
218007,   167
217869,   168
217926,   169
217956,   170
217833,   171
217891,   172
217882,   173
217875,   174
218004,   175
217798,   176
217862,   177
217922,   178
217880,   179
217961,   180
217902,   181
218027,   182
217779,   183
217851,   184
217762,   185
217864,   186
217829,   187
217795,   188
217819,   189
217788,   190
217800,   191
217881,   192
217874,   193
217788,   194
