213630,   0
213681,   1
213668,   2
213605,   3
213808,   4
213692,   5
213715,   6
213799,   7
213640,   8
213679,   9
213640,   10
213642,   11
213694,   12
213712,   13
213713,   14
213647,   15
213656,   16
213752,   17
213635,   18
213696,   19
213712,   20
213562,   21
213650,   22
213644,   23
213691,   24
213601,   25
213696,   26
213577,   27
213689,   28
213650,   29
213685,   30
213662,   31
213655,   32
213698,   33
213634,   34
213676,   35
213619,   36
213668,   37
213663,   38
213569,   39
213544,   40
213601,   41
213592,   42
213683,   43
213663,   44
213639,   45
213703,   46
213611,   47
213656,   48
213648,   49
213666,   50
213535,   51
213604,   52
213566,   53
213603,   54
213658,   55
213651,   56
213670,   57
213662,   58
213547,   59
213564,   60
213813,   61
213714,   62
213685,   63
213660,   64
213713,   65
213662,   66
213645,   67
213646,   68
213684,   69
213652,   70
213574,   71
213558,   72
213617,   73
213683,   74
213667,   75
213630,   76
213677,   77
213719,   78
213679,   79
213692,   80
213671,   81
213693,   82
213768,   83
213788,   84
213819,   85
213827,   86
213808,   87
213849,   88
213869,   89
213924,   90
213890,   91
213925,   92
213987,   93
214061,   94
214246,   95
214330,   96
214633,   97
214767,   98
214750,   99
214537,   100
214912,   101
214923,   102
215260,   103
215573,   104
215530,   105
215917,   106
216209,   107
215963,   108
216402,   109
216339,   110
216504,   111
217108,   112
217077,   113
217569,   114
217813,   115
217924,   116
218143,   117
218372,   118
218550,   119
218846,   120
218640,   121
219252,   122
218837,   123
219008,   124
218981,   125
218922,   126
218470,   127
218267,   128
218332,   129
217682,   130
16777215,   131
217528,   132
217095,   133
216733,   134
216901,   135
216235,   136
216243,   137
216120,   138
215793,   139
215212,   140
215489,   141
214980,   142
215000,   143
214571,   144
214505,   145
214312,   146
214409,   147
214053,   148
214165,   149
214016,   150
213974,   151
213765,   152
213840,   153
213771,   154
213550,   155
213638,   156
213787,   157
213614,   158
213696,   159
213475,   160
213508,   161
213482,   162
213590,   163
213534,   164
213553,   165
213483,   166
213416,   167
213393,   168
213491,   169
213475,   170
213540,   171
213508,   172
213338,   173
213406,   174
213428,   175
213494,   176
213480,   177
213487,   178
213513,   179
213410,   180
213401,   181
213418,   182
213471,   183
213420,   184
213469,   185
213418,   186
213458,   187
213536,   188
213466,   189
213474,   190
213546,   191
213457,   192
213452,   193
213526,   194
213413,   195
213488,   196
213560,   197
213447,   198
213409,   199
213495,   200
213555,   201
213509,   202
213493,   203
213550,   204
213545,   205
213490,   206
213541,   207
213434,   208
213427,   209
213472,   210
213431,   211
213452,   212
213456,   213
213469,   214
213462,   215
213527,   216
213475,   217
213477,   218
213376,   219
213463,   220
213422,   221
213422,   222
213501,   223
213454,   224
213453,   225
213423,   226
213465,   227
213394,   228
213435,   229
213461,   230
213528,   231
213421,   232
213398,   233
213469,   234
213463,   235
213451,   236
213418,   237
213397,   238
213423,   239
