213853,   0
213873,   1
213796,   2
213839,   3
213855,   4
213784,   5
213887,   6
213835,   7
213834,   8
213805,   9
213796,   10
213835,   11
213813,   12
213881,   13
213847,   14
213837,   15
213817,   16
213832,   17
213912,   18
213812,   19
213806,   20
213850,   21
213753,   22
213818,   23
213804,   24
213837,   25
213822,   26
213862,   27
213829,   28
213829,   29
213820,   30
213880,   31
213851,   32
213843,   33
213921,   34
213849,   35
213820,   36
213842,   37
213836,   38
213820,   39
213796,   40
213737,   41
213779,   42
213835,   43
213821,   44
213785,   45
213752,   46
213683,   47
213860,   48
213798,   49
213791,   50
213863,   51
213788,   52
213813,   53
213762,   54
213880,   55
213833,   56
213773,   57
213863,   58
213901,   59
213868,   60
213903,   61
213835,   62
213768,   63
213859,   64
213839,   65
213843,   66
213825,   67
213856,   68
213884,   69
213852,   70
213804,   71
213822,   72
213848,   73
213868,   74
213771,   75
213795,   76
213796,   77
213846,   78
213800,   79
213806,   80
213792,   81
213874,   82
213822,   83
213852,   84
213938,   85
213866,   86
213819,   87
213824,   88
213863,   89
213771,   90
213747,   91
213830,   92
213875,   93
213868,   94
213774,   95
213831,   96
213822,   97
213819,   98
213763,   99
213871,   100
213803,   101
213782,   102
213815,   103
213763,   104
213814,   105
213879,   106
213810,   107
213752,   108
213787,   109
213781,   110
213819,   111
213838,   112
213822,   113
213854,   114
213795,   115
213877,   116
213805,   117
213843,   118
213804,   119
213864,   120
213818,   121
213872,   122
213835,   123
213810,   124
213815,   125
213841,   126
213793,   127
213744,   128
213843,   129
213809,   130
213777,   131
213871,   132
213879,   133
213846,   134
213831,   135
213823,   136
213902,   137
213843,   138
213787,   139
213851,   140
213884,   141
213801,   142
213807,   143
213842,   144
213788,   145
213816,   146
213743,   147
213778,   148
213789,   149
213834,   150
213841,   151
213862,   152
213803,   153
213821,   154
213843,   155
213809,   156
213814,   157
213881,   158
213870,   159
213857,   160
213814,   161
213792,   162
213803,   163
213800,   164
213820,   165
213811,   166
213805,   167
213860,   168
213822,   169
213772,   170
213809,   171
213798,   172
213840,   173
213725,   174
213822,   175
213844,   176
213769,   177
213801,   178
213776,   179
213782,   180
213871,   181
213818,   182
213846,   183
213839,   184
213824,   185
213829,   186
213868,   187
213806,   188
213811,   189
213887,   190
213872,   191
213855,   192
213839,   193
213724,   194
213863,   195
213742,   196
213830,   197
213884,   198
213819,   199
213798,   200
213809,   201
213807,   202
213865,   203
213774,   204
213806,   205
213818,   206
213751,   207
213833,   208
213876,   209
213779,   210
213797,   211
213841,   212
213849,   213
213745,   214
213826,   215
213889,   216
213736,   217
213788,   218
213820,   219
213836,   220
213799,   221
213747,   222
213764,   223
213877,   224
213833,   225
213799,   226
213815,   227
213866,   228
213778,   229
213835,   230
213762,   231
213815,   232
213833,   233
213810,   234
213812,   235
213811,   236
213823,   237
213741,   238
213788,   239
213770,   240
213879,   241
213780,   242
213824,   243
213862,   244
213770,   245
213797,   246
213804,   247
213867,   248
213794,   249
213803,   250
213853,   251
213735,   252
213800,   253
213764,   254
213804,   255
213859,   256
213805,   257
213836,   258
213816,   259
213818,   260
213797,   261
213794,   262
213759,   263
213818,   264
213788,   265
213834,   266
213838,   267
213833,   268
