212923, 0
213001, 1
212852, 2
212962, 3
212942, 4
213024, 5
212936, 6
212861, 7
213051, 8
212922, 9
212932, 10
212925, 11
212920, 12
212965, 13
212993, 14
212889, 15
212947, 16
212896, 17
212941, 18
212799, 19
212894, 20
213023, 21
212899, 22
212901, 23
212979, 24
212871, 25
212850, 26
212871, 27
212810, 28
212824, 29
212900, 30
212907, 31
212845, 32
212859, 33
212905, 34
212852, 35
212777, 36
212913, 37
212915, 38
212841, 39
212653, 40
213062, 41
212883, 42
212843, 43
212805, 44
212801, 45
212779, 46
212824, 47
212836, 48
212856, 49
212782, 50
212811, 51
212837, 52
212827, 53
212778, 54
212833, 55
212810, 56
212862, 57
212883, 58
212762, 59
212936, 60
212822, 61
212805, 62
212700, 63
212888, 64
212731, 65
212819, 66
212802, 67
212784, 68
212835, 69
212806, 70
212758, 71
212807, 72
212719, 73
212786, 74
212914, 75
212809, 76
212802, 77
212691, 78
212814, 79
212841, 80
212754, 81
212766, 82
212757, 83
212885, 84
212871, 85
212840, 86
212751, 87
212867, 88
212825, 89
212980, 90
212813, 91
212811, 92
212783, 93
212867, 94
212888, 95
212761, 96
212820, 97
212833, 98
212793, 99
212875, 100
212751, 101
212830, 102
212876, 103
212868, 104
212843, 105
212831, 106
212863, 107
212790, 108
212926, 109
213058, 110
212970, 111
212920, 112
213025, 113
212784, 114
213139, 115
213099, 116
213157, 117
213299, 118
213225, 119
213464, 120
213526, 121
213524, 122
213841, 123
214398, 124
214435, 125
214296, 126
214277, 127
214614, 128
215064, 129
215168, 130
215613, 131
215628, 132
215660, 133
216265, 134
216424, 135
216930, 136
217010, 137
217334, 138
217658, 139
217672, 140
218374, 141
218570, 142
218919, 143
218992, 144
219117, 145
219252, 146
219258, 147
219262, 148
219356, 149
219123, 150
218573, 151
218577, 152
218452, 153
217546, 154
217415, 155
217315, 156
216720, 157
216637, 158
215933, 159
215783, 160
215373, 161
215302, 162
215012, 163
214485, 164
214353, 165
213963, 166
213954, 167
213687, 168
213857, 169
213667, 170
213821, 171
213716, 172
213716, 173
213083, 174
213261, 175
213152, 176
213290, 177
212753, 178
212802, 179
212780, 180
213030, 181
212726, 182
212719, 183
212827, 184
212730, 185
212711, 186
212700, 187
212699, 188
212648, 189
212667, 190
212710, 191
212602, 192
212689, 193
212663, 194
212623, 195
212574, 196
212607, 197
212594, 198
212596, 199
212594, 200
212646, 201
212636, 202
212555, 203
212651, 204
212716, 205
212706, 206
212686, 207
212747, 208
212621, 209
212624, 210
212604, 211
212651, 212
212800, 213
212697, 214
212656, 215
212511, 216
212482, 217
212600, 218
212660, 219
212685, 220
212482, 221
212664, 222
212608, 223
212529, 224
212597, 225
212547, 226
212585, 227
212639, 228
212625, 229
212617, 230
212618, 231
212564, 232
212669, 233
212572, 234
212634, 235
212506, 236
212631, 237
212583, 238
212536, 239
212448, 240
212519, 241
212497, 242
212513, 243
212510, 244
212541, 245
212478, 246
212400, 247
212480, 248
212414, 249
212382, 250
212391, 251
212457, 252
212396, 253
212448, 254
212416, 255
212434, 256
212382, 257
212357, 258
212342, 259
212251, 260
212351, 261
212369, 262
212331, 263
212259, 264
212262, 265
212224, 266
212199, 267
212248, 268
212179, 269
212220, 270
212213, 271
212233, 272
212105, 273
212087, 274
212134, 275
212046, 276
212018, 277
212021, 278
212029, 279
211964, 280
211935, 281
211788, 282
211855, 283
211933, 284
211761, 285
211906, 286
211753, 287
211770, 288
211690, 289
211717, 290
211571, 291
211562, 292
211606, 293
211574, 294
211568, 295
211438, 296
211396, 297
211320, 298
211258, 299
211492, 300
211514, 301
211326, 302
211308, 303
211369, 304
211288, 305
211384, 306
211302, 307
211155, 308
211350, 309
211247, 310
211159, 311
211232, 312
211131, 313
211276, 314
211239, 315
211307, 316
211179, 317
211132, 318
211884, 319
